"Tissue","Target_Gene","Target_Feature_ID","Sample_ID","Subject_ID","Target_Expression_Assay","Target_Expression_Log2_Transformed","Target_Expression_Value","Median_Cutoff","Expression_Group"
"COLON","ATF3","ENSG00000162772.16","GTEX-15RIF-1426-SM-7KUKQ","GTEX-15RIF","tpm",TRUE,"3.8845361060693757","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-16BQI-2026-SM-7KULQ","GTEX-16BQI","tpm",TRUE,"3.8806833556938325","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-18A66-2426-SM-7KFSQ","GTEX-18A66","tpm",TRUE,"2.3538209013786475","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-18A6Q-2226-SM-7LG61","GTEX-18A6Q","tpm",TRUE,"3.9248929693342078","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-18A7B-2026-SM-72D71","GTEX-18A7B","tpm",TRUE,"2.9057316002848372","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-1B996-2626-SM-73KZ1","GTEX-1B996","tpm",TRUE,"3.3068617170716634","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-1C6VQ-2626-SM-7IGMQ","GTEX-1C6VQ","tpm",TRUE,"5.5530267299283729","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-1GL5R-2426-SM-7MXV1","GTEX-1GL5R","tpm",TRUE,"7.4548289354571065","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-1GN73-2626-SM-9KNUQ","GTEX-1GN73","tpm",TRUE,"3.5925660862573339","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-1GPI7-1726-SM-7P8R1","GTEX-1GPI7","tpm",TRUE,"6.2201308338627523","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-1H1E6-1826-SM-A9G21","GTEX-1H1E6","tpm",TRUE,"4.1861625889225156","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-1H3VY-2526-SM-9KNW1","GTEX-1H3VY","tpm",TRUE,"3.7784993665740974","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-1HSGN-2626-SM-CE6S1","GTEX-1HSGN","tpm",TRUE,"5.8263991490179823","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-13RTJ-1926-SM-5YYA2","GTEX-13RTJ","tpm",TRUE,"4.2811853852226696","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-14C5O-2526-SM-73KU2","GTEX-14C5O","tpm",TRUE,"3.3337191938078772","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-15ER7-2826-SM-6PAN2","GTEX-15ER7","tpm",TRUE,"4.8044604694479816","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-15F5U-1426-SM-7KUN2","GTEX-15F5U","tpm",TRUE,"4.0405983727858947","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-1B8KE-1526-SM-7DUG2","GTEX-1B8KE","tpm",TRUE,"2.3220141417774913","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-1EMGI-2626-SM-7IGNR","GTEX-1EMGI","tpm",TRUE,"6.8591624053228406","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-1GMR2-1726-SM-9JGI2","GTEX-1GMR2","tpm",TRUE,"1.7887170615407213","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-1HBPN-1826-SM-A8N9R","GTEX-1HBPN","tpm",TRUE,"2.0487890666203774","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-1HFI7-1626-SM-9WYTR","GTEX-1HFI7","tpm",TRUE,"2.8677710617567413","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-1HFI7-1726-SM-A9G22","GTEX-1HFI7","tpm",TRUE,"2.9350818911375542","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-1HSMP-2326-SM-D3L8R","GTEX-1HSMP","tpm",TRUE,"8.3724717365504020","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-1J1OQ-2726-SM-AHZ3R","GTEX-1J1OQ","tpm",TRUE,"5.1583464648025599","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-1L5NE-1926-SM-D3L9R","GTEX-1L5NE","tpm",TRUE,"3.0011759050551494","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-1L5NE-2026-SM-CXZKR","GTEX-1L5NE","tpm",TRUE,"1.5067485955917144","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-1LG7Y-2126-SM-DIPER","GTEX-1LG7Y","tpm",TRUE,"9.2589819059711846","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-13X6H-1926-SM-7EWD3","GTEX-13X6H","tpm",TRUE,"4.8464244904553340","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-14BIN-3026-SM-5ZZUS","GTEX-14BIN","tpm",TRUE,"5.6721493513753130","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-14PKV-2126-SM-664O3","GTEX-14PKV","tpm",TRUE,"2.0779695650744112","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-15CHC-1626-SM-5ZZWS","GTEX-15CHC","tpm",TRUE,"2.7779275713286729","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-15DZA-0926-SM-69LQ3","GTEX-15DZA","tpm",TRUE,"7.6518991449525551","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-15RJ7-1726-SM-6PAL3","GTEX-15RJ7","tpm",TRUE,"2.0492720884583209","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-16NGA-1026-SM-7KFS3","GTEX-16NGA","tpm",TRUE,"6.3898478061219288","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-16XZZ-2626-SM-6M47S","GTEX-16XZZ","tpm",TRUE,"5.4574465908979954","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-16Z82-2426-SM-7KUMS","GTEX-16Z82","tpm",TRUE,"4.6625346139351782","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-1A3MV-1126-SM-718BS","GTEX-1A3MV","tpm",TRUE,"4.7762966318192106","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-1AX9K-1626-SM-73KUS","GTEX-1AX9K","tpm",TRUE,"5.1619554060786204","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-1C475-1526-SM-7DHM3","GTEX-1C475","tpm",TRUE,"5.5662293338166631","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-1C4CL-1626-SM-7DUF3","GTEX-1C4CL","tpm",TRUE,"3.7921980609843522","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-1C64O-2426-SM-7P8R3","GTEX-1C64O","tpm",TRUE,"4.6013500802429999","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-1CAMS-2626-SM-7PBY3","GTEX-1CAMS","tpm",TRUE,"4.3769783920181036","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-1EH9U-2026-SM-7PBYS","GTEX-1EH9U","tpm",TRUE,"5.2056627631416319","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-1GMR3-2526-SM-7P8QS","GTEX-1GMR3","tpm",TRUE,"4.8768012976662787","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-1HKZK-2126-SM-A9SL3","GTEX-1HKZK","tpm",TRUE,"8.2379469336702300","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-1I4MK-1126-SM-B2LWS","GTEX-1I4MK","tpm",TRUE,"4.1135999965454699","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-1J1R8-1126-SM-CNPQ3","GTEX-1J1R8","tpm",TRUE,"3.1914820251338942","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-1J8Q3-2426-SM-CL53S","GTEX-1J8Q3","tpm",TRUE,"2.2353898206167000","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-1JMPY-0426-SM-C1YQ3","GTEX-1JMPY","tpm",TRUE,"1.3992594489250889","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-1JN1M-2626-SM-CY8I3","GTEX-1JN1M","tpm",TRUE,"7.4394330575752976","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-1LG7Z-1326-SM-DIPF3","GTEX-1LG7Z","tpm",TRUE,"4.9852513754325027","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-1LKK1-2426-SM-DIPES","GTEX-1LKK1","tpm",TRUE,"5.4815659511124011","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-1MUQO-2626-SM-EWRO3","GTEX-1MUQO","tpm",TRUE,"6.7592414305534376","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-1OJC3-1826-SM-DTX93","GTEX-1OJC3","tpm",TRUE,"4.5453020917318376","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-14E1K-1826-SM-793DT","GTEX-14E1K","tpm",TRUE,"2.3152535171419748","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-14ICK-1026-SM-6AJA4","GTEX-14ICK","tpm",TRUE,"3.9714281633854678","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-15CHQ-2526-SM-6EU24","GTEX-15CHQ","tpm",TRUE,"5.3847979959132459","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-16NPV-2626-SM-6M484","GTEX-16NPV","tpm",TRUE,"4.0541276880307748","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-17EUY-1726-SM-79OK4","GTEX-17EUY","tpm",TRUE,"6.5444850232653469","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-17F96-2026-SM-79ON4","GTEX-17F96","tpm",TRUE,"3.5722795843525037","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-1A3MX-2326-SM-718B4","GTEX-1A3MX","tpm",TRUE,"5.4234183653175689","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-1AMEY-1926-SM-73KVT","GTEX-1AMEY","tpm",TRUE,"6.5882994861883013","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-1CB4G-2726-SM-79OO4","GTEX-1CB4G","tpm",TRUE,"4.0602250399692243","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-1EMGI-2726-SM-7P8S4","GTEX-1EMGI","tpm",TRUE,"6.9404771989114877","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-1GTWX-2626-SM-9WPOT","GTEX-1GTWX","tpm",TRUE,"4.8552590530697035","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-1H11D-2626-SM-9JGH4","GTEX-1H11D","tpm",TRUE,"2.4204158391828519","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-1HCU9-1326-SM-B2LXT","GTEX-1HCU9","tpm",TRUE,"4.7282512770985026","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-1I1CD-2826-SM-A9SL4","GTEX-1I1CD","tpm",TRUE,"7.4386915950147641","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-1JJE9-2426-SM-D3L8T","GTEX-1JJE9","tpm",TRUE,"4.3923438184868422","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-1JMQK-2326-SM-ARZN4","GTEX-1JMQK","tpm",TRUE,"5.2891771409052843","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-1JN76-1326-SM-ARU94","GTEX-1JN76","tpm",TRUE,"1.7108757281402733","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-1KANB-1526-SM-CXZK4","GTEX-1KANB","tpm",TRUE,"3.1446159826271565","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-1LGRB-1426-SM-CNNPT","GTEX-1LGRB","tpm",TRUE,"2.3851325904541216","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-1PBJI-2526-SM-E6CP4","GTEX-1PBJI","tpm",TRUE,"5.0569924142595042","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-1PDJ9-2026-SM-E76PT","GTEX-1PDJ9","tpm",TRUE,"5.3802755192843748","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-1PFEY-1726-SM-DPRZ4","GTEX-1PFEY","tpm",TRUE,"1.6385517602395343","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-1QMI2-2626-SM-E6CR4","GTEX-1QMI2","tpm",TRUE,"6.3711328784979875","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-14C39-1926-SM-5ZZW5","GTEX-14C39","tpm",TRUE,"4.2079560174722985","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-14PHX-1126-SM-5YYA5","GTEX-14PHX","tpm",TRUE,"7.9620172382953625","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-14PKV-1926-SM-686YU","GTEX-14PKV","tpm",TRUE,"6.1319264848329329","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-15DYW-2326-SM-6PAMU","GTEX-15DYW","tpm",TRUE,"4.3995989041428887","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-1A3MV-1026-SM-72D5U","GTEX-1A3MV","tpm",TRUE,"6.3858727338144314","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-1AX8Y-1826-SM-731AU","GTEX-1AX8Y","tpm",TRUE,"3.5396596630165185","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-1AX9I-2626-SM-73KU5","GTEX-1AX9I","tpm",TRUE,"4.8468589012233654","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-1B932-2126-SM-7IGMU","GTEX-1B932","tpm",TRUE,"3.5725983721314214","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-1CB4F-2026-SM-79OLU","GTEX-1CB4F","tpm",TRUE,"4.0340195813351576","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-1E2YA-2526-SM-7IGOU","GTEX-1E2YA","tpm",TRUE,"5.3831637080385226","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-1GMR8-2926-SM-9KNW5","GTEX-1GMR8","tpm",TRUE,"5.6779051647139038","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-1H1DE-1626-SM-9KNU5","GTEX-1H1DE","tpm",TRUE,"7.2240885075973686","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-1H3VE-2326-SM-9KNVU","GTEX-1H3VE","tpm",TRUE,"5.8792324694998079","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-1HB9E-2526-SM-D4P35","GTEX-1HB9E","tpm",TRUE,"4.8670489935500134","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-1HBPM-2626-SM-9WYU5","GTEX-1HBPM","tpm",TRUE,"6.3943167355846002","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-1I6K6-1826-SM-B2LX5","GTEX-1I6K6","tpm",TRUE,"2.4947304392690182","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-1IKOE-2126-SM-A96T5","GTEX-1IKOE","tpm",TRUE,"5.1098952134900992","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-1J8EW-2426-SM-CE6T5","GTEX-1J8EW","tpm",TRUE,"8.1232954053746216","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-1N2DV-1826-SM-E6CJ5","GTEX-1N2DV","tpm",TRUE,"4.4306245658264505","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-1P4AB-2626-SM-DTXEU","GTEX-1P4AB","tpm",TRUE,"3.6931222324140993","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-1PBJJ-2026-SM-DTX8U","GTEX-1PBJJ","tpm",TRUE,"2.4494640198400610","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-1PFEY-1426-SM-E9U6U","GTEX-1PFEY","tpm",TRUE,"2.3742859427839571","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-OXRK-1726-SM-3NB16","GTEX-OXRK","tpm",TRUE,"3.0164159348950292","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-P78B-1726-SM-3P5ZV","GTEX-P78B","tpm",TRUE,"4.2371922488139981","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-14DAQ-2926-SM-664MV","GTEX-14DAQ","tpm",TRUE,"6.7182833085750602","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-15CHR-1426-SM-7DUGV","GTEX-15CHR","tpm",TRUE,"2.9710409319443012","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-15UF6-2626-SM-6M466","GTEX-15UF6","tpm",TRUE,"3.9355294517360724","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-15UF7-1326-SM-7KUKV","GTEX-15UF7","tpm",TRUE,"8.0803901963834619","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-17JCI-2626-SM-7EWE6","GTEX-17JCI","tpm",TRUE,"5.9346636722424151","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-1B8KZ-1326-SM-7DUG6","GTEX-1B8KZ","tpm",TRUE,"2.4821997687136212","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-1HCU6-2726-SM-A9SKV","GTEX-1HCU6","tpm",TRUE,"3.2351242755519412","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-1HCU6-2926-SM-B2LWV","GTEX-1HCU6","tpm",TRUE,"2.8820871682678568","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-1HSGN-2226-SM-A9SL6","GTEX-1HSGN","tpm",TRUE,"5.3970135831865775","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-1IGQW-2326-SM-CE6RV","GTEX-1IGQW","tpm",TRUE,"5.2590063860472345","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-1IKK5-2726-SM-CNPQ6","GTEX-1IKK5","tpm",TRUE,"7.0467705445857813","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-1IL2U-2526-SM-C1YQV","GTEX-1IL2U","tpm",TRUE,"5.3554595065820711","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-1JK1U-1526-SM-AHZ46","GTEX-1JK1U","tpm",TRUE,"3.0138213110024843","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-1LBAC-1626-SM-CXZKV","GTEX-1LBAC","tpm",TRUE,"3.5670042624123610","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-1LG7Z-1426-SM-CXKYV","GTEX-1LG7Z","tpm",TRUE,"3.1072591180377960","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-1QP2A-2226-SM-DTXF6","GTEX-1QP2A","tpm",TRUE,"6.5538382930190791","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-14AS3-1026-SM-5TDD7","GTEX-14AS3","tpm",TRUE,"4.7483741574001277","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-14PHX-1526-SM-68717","GTEX-14PHX","tpm",TRUE,"3.2920264645290840","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-14PJ4-1826-SM-5YY97","GTEX-14PJ4","tpm",TRUE,"2.2022012946867875","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-15RIE-2026-SM-7KFRW","GTEX-15RIE","tpm",TRUE,"3.3397490854768477","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-16Z82-2226-SM-6LPJ7","GTEX-16Z82","tpm",TRUE,"5.7132083623404650","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-18A66-2626-SM-72D67","GTEX-18A66","tpm",TRUE,"3.4590845568253377","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-18QFQ-1526-SM-72D57","GTEX-18QFQ","tpm",TRUE,"10.4954997213097840","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-1AYD5-1726-SM-7RHFW","GTEX-1AYD5","tpm",TRUE,"5.4846908785051012","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-1C2JI-1726-SM-73KUW","GTEX-1C2JI","tpm",TRUE,"6.9424550991956107","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-1CAMS-2526-SM-7EPH7","GTEX-1CAMS","tpm",TRUE,"2.7410473977008083","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-1E2YA-2626-SM-7MGWW","GTEX-1E2YA","tpm",TRUE,"5.2767890821955152","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-1F5PK-1726-SM-7RHHW","GTEX-1F5PK","tpm",TRUE,"2.5160033200909582","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-1F5PK-1926-SM-7MXT7","GTEX-1F5PK","tpm",TRUE,"2.4845894342866108","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-1GF9U-1526-SM-7MXUW","GTEX-1GF9U","tpm",TRUE,"1.9167770650705340","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-1HCUA-1826-SM-A8N87","GTEX-1HCUA","tpm",TRUE,"1.6626657969196050","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-1ICG6-2226-SM-B2LY7","GTEX-1ICG6","tpm",TRUE,"5.0095103324649255","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-1IDJU-1926-SM-CL53W","GTEX-1IDJU","tpm",TRUE,"2.6421663232815278","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-1JK1U-1426-SM-CNPOW","GTEX-1JK1U","tpm",TRUE,"7.2315726929987676","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-1JKYN-2326-SM-CGQG7","GTEX-1JKYN","tpm",TRUE,"1.8748289750854892","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-1JKYR-1926-SM-C1YR7","GTEX-1JKYR","tpm",TRUE,"2.1012216914797617","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-1JMQL-2426-SM-CNNPW","GTEX-1JMQL","tpm",TRUE,"8.3837324695919371","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-1LBAC-1726-SM-D3L9W","GTEX-1LBAC","tpm",TRUE,"2.5770483265093365","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-1LGRB-2026-SM-COH47","GTEX-1LGRB","tpm",TRUE,"2.6043049508302558","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-1MCC2-1626-SM-DIPEW","GTEX-1MCC2","tpm",TRUE,"6.3070473469629995","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-1PPH8-2226-SM-EWRN7","GTEX-1PPH8","tpm",TRUE,"8.3942077057300075","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-1PWST-2526-SM-E76QW","GTEX-1PWST","tpm",TRUE,"4.5927865611355854","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-P4QT-1426-SM-3NMCX","GTEX-P4QT","tpm",TRUE,"2.1039828469667250","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-15DYW-2426-SM-7KUG8","GTEX-15DYW","tpm",TRUE,"5.2964871431544145","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-178AV-1326-SM-6LPJX","GTEX-178AV","tpm",TRUE,"2.6234782191227750","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-17F98-1026-SM-7IGO8","GTEX-17F98","tpm",TRUE,"3.5301977821719595","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-1AX8Y-1926-SM-73KWX","GTEX-1AX8Y","tpm",TRUE,"3.3282807439408968","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-1C64O-2326-SM-73KU8","GTEX-1C64O","tpm",TRUE,"6.1355840431183326","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-1GF9X-1426-SM-7RHGX","GTEX-1GF9X","tpm",TRUE,"5.5203854064357305","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-1GL5R-1726-SM-9KNUX","GTEX-1GL5R","tpm",TRUE,"7.8265574205919322","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-1H1ZS-2626-SM-9QEIX","GTEX-1H1ZS","tpm",TRUE,"5.3660473704719056","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-1J1OQ-2826-SM-D3L88","GTEX-1J1OQ","tpm",TRUE,"7.1021045922141823","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-1JMLX-2526-SM-CY8HX","GTEX-1JMLX","tpm",TRUE,"4.5446060517326199","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-1JN6P-2126-SM-ARL98","GTEX-1JN6P","tpm",TRUE,"2.6363044511317422","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-1NSGN-2326-SM-E9U5X","GTEX-1NSGN","tpm",TRUE,"3.8117575634795711","4.017118637532028","Low"
