"x","gene","r","pvalue","p_adjusted","var_name","Gene","correlation"
"var","VWF","0.209153841450776173","0.040843589537202497352641","0.15177564707294535773","CEBPB (RNAseq, COAD)","VWF","0.209153841450776173"
"var","XPOT","0.340218044304482159","0.000695003443607800476881","0.01567440946090587622","CEBPB (RNAseq, COAD)","XPOT","0.340218044304482159"
"var","YARS1","-0.131819020778313201","0.200463124568562744975964","0.40980222708377028740","CEBPB (RNAseq, COAD)","YARS1","-0.131819020778313201"
"var","YWHAB","0.386272895484444656","0.000101445733615626568669","0.00517886929244456250","CEBPB (RNAseq, COAD)","YWHAB","0.386272895484444656"
"var","YWHAH","-0.121398742733274528","0.238700067128146536932221","0.45278997229656942070","CEBPB (RNAseq, COAD)","YWHAH","-0.121398742733274528"
"var","ZMYM2","0.163578061687290555","0.111276304986205942793021","0.28380997165601129506","CEBPB (RNAseq, COAD)","ZMYM2","0.163578061687290555"
"var","ZNF22","-0.189653382911812496","0.064211456941522110364318","0.20261177967234636488","CEBPB (RNAseq, COAD)","ZNF22","-0.189653382911812496"
"var","ABLIM1","-0.174136255338981166","0.089730687300073996848226","0.95642229204559459088","ATF3 (RNAseq, COAD)","ABLIM1","-0.174136255338981166"
"var","ACBD3","-0.214564825665761960","0.035792749019474844052180","0.95642229204559459088","ATF3 (RNAseq, COAD)","ACBD3","-0.214564825665761960"
"var","ADAM10","-0.153135648476894037","0.136339199643638248060640","0.95642229204559459088","ATF3 (RNAseq, COAD)","ADAM10","-0.153135648476894037"
"var","ADAM9","-0.185952595976897395","0.069686203351775805048263","0.95642229204559459088","ATF3 (RNAseq, COAD)","ADAM9","-0.185952595976897395"
"var","AGR2","-0.045344434189495179","0.660887057294437418875077","0.96829108350527093307","ATF3 (RNAseq, COAD)","AGR2","-0.045344434189495179"
"var","AGR3","-0.066665081568136039","0.518704379579272512046373","0.96829108350527093307","ATF3 (RNAseq, COAD)","AGR3","-0.066665081568136039"
"var","ANP32E","-0.124814618980206363","0.225645087373430419663833","0.95642229204559459088","ATF3 (RNAseq, COAD)","ANP32E","-0.124814618980206363"
"var","ARFGAP3","-0.056168474740479056","0.586746577817455650105671","0.96829108350527093307","ATF3 (RNAseq, COAD)","ARFGAP3","-0.056168474740479056"
"var","ARHGAP27","-0.262545867449298365","0.009759980538271139163808","0.95642229204559459088","ATF3 (RNAseq, COAD)","ARHGAP27","-0.262545867449298365"
"var","ARHGEF10L","-0.191569399553359887","0.061517373739115158159940","0.95642229204559459088","ATF3 (RNAseq, COAD)","ARHGEF10L","-0.191569399553359887"
"var","ARHGEF16","-0.181264707401531416","0.077155976217013449991455","0.95642229204559459088","ATF3 (RNAseq, COAD)","ARHGEF16","-0.181264707401531416"
"var","ASPSCR1","-0.267245779766019931","0.008482849145201580565168","0.95642229204559459088","ATF3 (RNAseq, COAD)","ASPSCR1","-0.267245779766019931"
"var","ATP8B1","-0.154061385286294400","0.133957598459924137612731","0.95642229204559459088","ATF3 (RNAseq, COAD)","ATP8B1","-0.154061385286294400"
"var","AUP1","-0.242100177795826543","0.017478557473856709547633","0.95642229204559459088","ATF3 (RNAseq, COAD)","AUP1","-0.242100177795826543"
"var","BROX","-0.160133379830588174","0.119114070434881688664852","0.95642229204559459088","ATF3 (RNAseq, COAD)","BROX","-0.160133379830588174"
"var","CAPN5","-0.079869409577054726","0.439201095798852247931165","0.96174058171875942413","ATF3 (RNAseq, COAD)","CAPN5","-0.079869409577054726"
"var","CASP10","0.053097793460435749","0.607393459879008834612080","0.96829108350527093307","ATF3 (RNAseq, COAD)","CASP10","0.053097793460435749"
"var","CERS2","-0.130262358879967871","0.205877126808117649758856","0.95642229204559459088","ATF3 (RNAseq, COAD)","CERS2","-0.130262358879967871"
"var","COX4I1","-0.115357142837875598","0.263054946441607373497362","0.96174058171875942413","ATF3 (RNAseq, COAD)","COX4I1","-0.115357142837875598"
"var","COX5A","-0.175760735402340357","0.086731064490308859560308","0.95642229204559459088","ATF3 (RNAseq, COAD)","COX5A","-0.175760735402340357"
"var","COX6A1","-0.118889718130734359","0.248617223693493871738980","0.96174058171875942413","ATF3 (RNAseq, COAD)","COX6A1","-0.118889718130734359"
"var","COX6C","-0.094059493297772412","0.362010030017873685181939","0.96174058171875942413","ATF3 (RNAseq, COAD)","COX6C","-0.094059493297772412"
"var","COX7A2","-0.064744138590348249","0.530850232025594337414987","0.96829108350527093307","ATF3 (RNAseq, COAD)","COX7A2","-0.064744138590348249"
"var","COXFA4L3","-0.020604870410880223","0.842057638365009242242820","0.97731851173968331548","ATF3 (RNAseq, COAD)","COXFA4L3","-0.020604870410880223"
"var","DENND2D","-0.094742984616797865","0.358516600159081821885820","0.96174058171875942413","ATF3 (RNAseq, COAD)","DENND2D","-0.094742984616797865"
"var","DLD","-0.090497188894975156","0.380555254356861771825038","0.96174058171875942413","ATF3 (RNAseq, COAD)","DLD","-0.090497188894975156"
"var","DSC2","-0.268711855181427040","0.008115762973109759761958","0.95642229204559459088","ATF3 (RNAseq, COAD)","DSC2","-0.268711855181427040"
"var","DSG2","-0.181026927436686969","0.077551332351264753994791","0.95642229204559459088","ATF3 (RNAseq, COAD)","DSG2","-0.181026927436686969"
"var","ELAPOR1","-0.049861480401699049","0.629492446687494933144080","0.96829108350527093307","ATF3 (RNAseq, COAD)","ELAPOR1","-0.049861480401699049"
"var","EML2","-0.149516481617727626","0.145959432209078115993961","0.95642229204559459088","ATF3 (RNAseq, COAD)","EML2","-0.149516481617727626"
"var","ENPP4","-0.262330108349533131","0.009822456640148821346847","0.95642229204559459088","ATF3 (RNAseq, COAD)","ENPP4","-0.262330108349533131"
"var","EPS8L2","-0.297023037548938773","0.003295677752723834546406","0.89605816232391377607","ATF3 (RNAseq, COAD)","EPS8L2","-0.297023037548938773"
"var","ERN2","-0.105711222015073950","0.305334001681238031977728","0.96174058171875942413","ATF3 (RNAseq, COAD)","ERN2","-0.105711222015073950"
"var","FAM177A1","-0.243402631631843502","0.016863704582214540661500","0.95642229204559459088","ATF3 (RNAseq, COAD)","FAM177A1","-0.243402631631843502"
"var","FAM3C","-0.071435166990021184","0.489166838245414736796590","0.96765663151700076483","ATF3 (RNAseq, COAD)","FAM3C","-0.071435166990021184"
"var","FCGBP","0.031540640042897659","0.760319226182475049746756","0.97722480594575955593","ATF3 (RNAseq, COAD)","FCGBP","0.031540640042897659"
"var","FLAD1","-0.169784017190921011","0.098173091411015073193269","0.95642229204559459088","ATF3 (RNAseq, COAD)","FLAD1","-0.169784017190921011"
"var","FLII","-0.139428798155656591","0.175465262509150649039569","0.95642229204559459088","ATF3 (RNAseq, COAD)","FLII","-0.139428798155656591"
"var","GALNT7","-0.243406367286402081","0.016861968299798212045371","0.95642229204559459088","ATF3 (RNAseq, COAD)","GALNT7","-0.243406367286402081"
"var","GATB","-0.040557568683362868","0.694808940397210195172306","0.97154141551541339794","ATF3 (RNAseq, COAD)","GATB","-0.040557568683362868"
"var","GGA1","-0.050127202172477632","0.627665268293604916571837","0.96829108350527093307","ATF3 (RNAseq, COAD)","GGA1","-0.050127202172477632"
"var","GID8","-0.258868371861736668","0.010873887830822978606271","0.95642229204559459088","ATF3 (RNAseq, COAD)","GID8","-0.258868371861736668"
"var","GNPNAT1","-0.071196145159697966","0.490625393798148734525455","0.96829108350527093307","ATF3 (RNAseq, COAD)","GNPNAT1","-0.071196145159697966"
"var","GOLM2","-0.054691133410782959","0.596640133960029572790518","0.96829108350527093307","ATF3 (RNAseq, COAD)","GOLM2","-0.054691133410782959"
"var","GPA33","-0.027664709120626560","0.789039434065310518739977","0.97722480594575955593","ATF3 (RNAseq, COAD)","GPA33","-0.027664709120626560"
"var","GPAA1","-0.200062128749211948","0.050662333158450444103860","0.95642229204559459088","ATF3 (RNAseq, COAD)","GPAA1","-0.200062128749211948"
"var","GUF1","-0.043020437111359902","0.677275628494582893068809","0.96829108350527093307","ATF3 (RNAseq, COAD)","GUF1","-0.043020437111359902"
"var","GYS1","-0.078420644024919745","0.447572801107198658954189","0.96282644128704719666","ATF3 (RNAseq, COAD)","GYS1","-0.078420644024919745"
"var","HADH","-0.087100714506326379","0.398761459154706066065899","0.96174058171875942413","ATF3 (RNAseq, COAD)","HADH","-0.087100714506326379"
"var","HAX1","-0.155738618231577169","0.129723486053098607806433","0.95642229204559459088","ATF3 (RNAseq, COAD)","HAX1","-0.155738618231577169"
"var","HID1","-0.216800939394561742","0.033864228618921188296298","0.95642229204559459088","ATF3 (RNAseq, COAD)","HID1","-0.216800939394561742"
"var","HP1BP3","-0.097216934711837386","0.346047098544334907899156","0.96174058171875942413","ATF3 (RNAseq, COAD)","HP1BP3","-0.097216934711837386"
"var","HSPA5","-0.032518210732535163","0.753124893258154570752083","0.97722480594575955593","ATF3 (RNAseq, COAD)","HSPA5","-0.032518210732535163"
"var","IDH1","-0.272018013732212016","0.007338862618650849982405","0.95642229204559459088","ATF3 (RNAseq, COAD)","IDH1","-0.272018013732212016"
"var","IFI35","0.015341548455051927","0.882062208047087681350718","0.98566436833222137448","ATF3 (RNAseq, COAD)","IFI35","0.015341548455051927"
"var","IGFBP2","-0.235821013292796089","0.020721459886299573027735","0.95642229204559459088","ATF3 (RNAseq, COAD)","IGFBP2","-0.235821013292796089"
"var","INPP1","-0.187449602586619302","0.067427850663783109319560","0.95642229204559459088","ATF3 (RNAseq, COAD)","INPP1","-0.187449602586619302"
"var","IRF6","-0.254708431654656564","0.012266514518431508723451","0.95642229204559459088","ATF3 (RNAseq, COAD)","IRF6","-0.254708431654656564"
"var","ITGA6","-0.251038200718805338","0.013621798863514247152073","0.95642229204559459088","ATF3 (RNAseq, COAD)","ITGA6","-0.251038200718805338"
"var","ITGB4","-0.284041233255768022","0.005038234488247392110771","0.95642229204559459088","ATF3 (RNAseq, COAD)","ITGB4","-0.284041233255768022"
"var","ITPRID2","-0.324893581345732263","0.001239273868209950484748","0.67388959011327753679","ATF3 (RNAseq, COAD)","ITPRID2","-0.324893581345732263"
"var","KDELR3","-0.093545519672280100","0.364650803652724286862963","0.96174058171875942413","ATF3 (RNAseq, COAD)","KDELR3","-0.093545519672280100"
"var","LAMA3","-0.186389100319669793","0.069021480264206527821536","0.95642229204559459088","ATF3 (RNAseq, COAD)","LAMA3","-0.186389100319669793"
"var","LAMB3","-0.212848467464512081","0.037334794908090468412709","0.95642229204559459088","ATF3 (RNAseq, COAD)","LAMB3","-0.212848467464512081"
"var","LAMC2","-0.168301905089404985","0.101186459423755439890336","0.95642229204559459088","ATF3 (RNAseq, COAD)","LAMC2","-0.168301905089404985"
"var","LIMA1","0.027566137140381707","0.789773713757642381594337","0.97722480594575955593","ATF3 (RNAseq, COAD)","LIMA1","0.027566137140381707"
"var","LRRFIP1","-0.154060541645890947","0.133959754346669207558662","0.95642229204559459088","ATF3 (RNAseq, COAD)","LRRFIP1","-0.154060541645890947"
"var","MAIP1","-0.176400529628332498","0.085571769752954787713328","0.95642229204559459088","ATF3 (RNAseq, COAD)","MAIP1","-0.176400529628332498"
"var","MAK16","-0.183852064141062671","0.072957623326922169115782","0.95642229204559459088","ATF3 (RNAseq, COAD)","MAK16","-0.183852064141062671"
"var","MIA3","-0.140050296605143371","0.173529616015182158728081","0.95642229204559459088","ATF3 (RNAseq, COAD)","MIA3","-0.140050296605143371"
"var","MINK1","-0.010657491706365013","0.917917965606195540573253","0.99126618151967504922","ATF3 (RNAseq, COAD)","MINK1","-0.010657491706365013"
"var","MRPS18B","-0.108758413837306930","0.291524102437154153388832","0.96174058171875942413","ATF3 (RNAseq, COAD)","MRPS18B","-0.108758413837306930"
"var","NAPG","-0.307973780296041610","0.002269098088141969626202","0.79132681342254507229","ATF3 (RNAseq, COAD)","NAPG","-0.307973780296041610"
"var","NARS1","-0.049799063070391780","0.629921970364290206845226","0.96829108350527093307","ATF3 (RNAseq, COAD)","NARS1","-0.049799063070391780"
"var","NDUFS8","0.011787198784608689","0.909252406889719089200241","0.98977252395504311533","ATF3 (RNAseq, COAD)","NDUFS8","0.011787198784608689"
"var","NMI","-0.050175283044918202","0.627334889969945908028137","0.96829108350527093307","ATF3 (RNAseq, COAD)","NMI","-0.050175283044918202"
"var","NUDT16L1","-0.062329284007590725","0.546317831252979946299320","0.96829108350527093307","ATF3 (RNAseq, COAD)","NUDT16L1","-0.062329284007590725"
"var","OAS3","-0.019776125722942576","0.848332772248023392336336","0.97781602725365779349","ATF3 (RNAseq, COAD)","OAS3","-0.019776125722942576"
"var","PABPC4","-0.248084171504938500","0.014805359074411493167100","0.95642229204559459088","ATF3 (RNAseq, COAD)","PABPC4","-0.248084171504938500"
"var","PARP10","-0.045416759971830756","0.660379531695746591068996","0.96829108350527093307","ATF3 (RNAseq, COAD)","PARP10","-0.045416759971830756"
"var","PARP14","-0.001405924220665682","0.989153297669248310342027","0.99674285772814830153","ATF3 (RNAseq, COAD)","PARP14","-0.001405924220665682"
"var","PARP9","0.051547134241060222","0.617939659350235315216082","0.96829108350527093307","ATF3 (RNAseq, COAD)","PARP9","0.051547134241060222"
"var","PAXBP1","-0.312051759345458590","0.001967506543121478289338","0.79132681342254507229","ATF3 (RNAseq, COAD)","PAXBP1","-0.312051759345458590"
"var","PDCD4","-0.007550787958238197","0.941794811091903216748733","0.99219085502080273109","ATF3 (RNAseq, COAD)","PDCD4","-0.007550787958238197"
"var","PDIA4","-0.121078291982817401","0.239951147778601964200007","0.96174058171875942413","ATF3 (RNAseq, COAD)","PDIA4","-0.121078291982817401"
"var","PDXDC1","-0.132200235685479589","0.199153006897944323538852","0.95642229204559459088","ATF3 (RNAseq, COAD)","PDXDC1","-0.132200235685479589"
"var","PITRM1","-0.179785493655728656","0.079641901619504365528179","0.95642229204559459088","ATF3 (RNAseq, COAD)","PITRM1","-0.179785493655728656"
"var","POF1B","-0.069390254967649681","0.501719207810920497792040","0.96829108350527093307","ATF3 (RNAseq, COAD)","POF1B","-0.069390254967649681"
"var","PSMC5","-0.253253684221560638","0.012788952091602325683573","0.95642229204559459088","ATF3 (RNAseq, COAD)","PSMC5","-0.253253684221560638"
"var","PSMC6","-0.255484712533582736","0.011995419924440694353640","0.95642229204559459088","ATF3 (RNAseq, COAD)","PSMC6","-0.255484712533582736"
"var","PSMD1","-0.249575026044638271","0.014197336581853790479779","0.95642229204559459088","ATF3 (RNAseq, COAD)","PSMD1","-0.249575026044638271"
"var","PSMD2","-0.270595580503217636","0.007664682252087648417493","0.95642229204559459088","ATF3 (RNAseq, COAD)","PSMD2","-0.270595580503217636"
"var","PSMD4","-0.254204504084460103","0.012445342363856415346390","0.95642229204559459088","ATF3 (RNAseq, COAD)","PSMD4","-0.254204504084460103"
"var","PSMD6","-0.268063016358884909","0.008276461650188082774804","0.95642229204559459088","ATF3 (RNAseq, COAD)","PSMD6","-0.268063016358884909"
"var","PTGR3","-0.086376712784465029","0.402708002465724690388527","0.96174058171875942413","ATF3 (RNAseq, COAD)","PTGR3","-0.086376712784465029"
"var","RARS2","0.036067796974464675","0.727183081266423725352865","0.97662843021895651141","ATF3 (RNAseq, COAD)","RARS2","0.036067796974464675"
"var","REG4","0.027993897508692037","0.786588592123622420970719","0.97722480594575955593","ATF3 (RNAseq, COAD)","REG4","0.027993897508692037"
"var","RMDN1","0.017388779149858317","0.866461012863272150852367","0.98006804788749479762","ATF3 (RNAseq, COAD)","RMDN1","0.017388779149858317"
"var","RNF213","-0.034157303189240748","0.741109641338457358905600","0.97722480594575955593","ATF3 (RNAseq, COAD)","RNF213","-0.034157303189240748"
"var","RPTOR","-0.197762311602442953","0.053432920291053495609468","0.95642229204559459088","ATF3 (RNAseq, COAD)","RPTOR","-0.197762311602442953"
"var","RTCA","-0.212413835788043764","0.037733995407976554659069","0.95642229204559459088","ATF3 (RNAseq, COAD)","RTCA","-0.212413835788043764"
"var","RUFY1","-0.177260946770304489","0.084032179071868329245376","0.95642229204559459088","ATF3 (RNAseq, COAD)","RUFY1","-0.177260946770304489"
"var","S100A16","-0.037845231681693896","0.714305498564501650804459","0.97240728716421609423","ATF3 (RNAseq, COAD)","S100A16","-0.037845231681693896"
"var","SCAMP3","-0.165781974081111338","0.106475737190298971879265","0.95642229204559459088","ATF3 (RNAseq, COAD)","SCAMP3","-0.165781974081111338"
"var","SCFD1","-0.063230581404812053","0.540519236764249066951038","0.96829108350527093307","ATF3 (RNAseq, COAD)","SCFD1","-0.063230581404812053"
"var","SCO1","-0.276805245382072240","0.006330315271505171197119","0.95642229204559459088","ATF3 (RNAseq, COAD)","SCO1","-0.276805245382072240"
"var","SELENOI","-0.181934934485859762","0.076050283045089289712948","0.95642229204559459088","ATF3 (RNAseq, COAD)","SELENOI","-0.181934934485859762"
"var","SERPINB5","-0.143672877951544709","0.162558694478774856673198","0.95642229204559459088","ATF3 (RNAseq, COAD)","SERPINB5","-0.143672877951544709"
"var","SFN","-0.277507471109322001","0.006193195685976071382384","0.95642229204559459088","ATF3 (RNAseq, COAD)","SFN","-0.277507471109322001"
"var","SH2D4A","-0.167088816491098968","0.103706407329312896847817","0.95642229204559459088","ATF3 (RNAseq, COAD)","SH2D4A","-0.167088816491098968"
"var","SH3KBP1","-0.118872687692336845","0.248685492643814842761429","0.96174058171875942413","ATF3 (RNAseq, COAD)","SH3KBP1","-0.118872687692336845"
"var","SLC12A2","-0.002052073922547664","0.984168796488203656558369","0.99664377922517299879","ATF3 (RNAseq, COAD)","SLC12A2","-0.002052073922547664"
"var","SLC25A24","-0.241812120350204440","0.017617123240625632424328","0.95642229204559459088","ATF3 (RNAseq, COAD)","SLC25A24","-0.241812120350204440"
"var","SON","-0.213360141025177696","0.036869371883406977519204","0.95642229204559459088","ATF3 (RNAseq, COAD)","SON","-0.213360141025177696"
"var","ST6GALNAC1","-0.023594778651136135","0.819503141941154811256354","0.97722480594575955593","ATF3 (RNAseq, COAD)","ST6GALNAC1","-0.023594778651136135"
"var","TCEA3","-0.136436280585619352","0.185007591411685046178803","0.95642229204559459088","ATF3 (RNAseq, COAD)","TCEA3","-0.136436280585619352"
"var","TFF3","-0.164111997408657895","0.110098136126420054203834","0.95642229204559459088","ATF3 (RNAseq, COAD)","TFF3","-0.164111997408657895"
"var","TIPRL","-0.111946800622539366","0.277523462393821751525991","0.96174058171875942413","ATF3 (RNAseq, COAD)","TIPRL","-0.111946800622539366"
"var","TM9SF3","-0.183623915076534333","0.073320271656322225095614","0.95642229204559459088","ATF3 (RNAseq, COAD)","TM9SF3","-0.183623915076534333"
"var","TMEM63A","-0.270322762506398750","0.007728611159927673349146","0.95642229204559459088","ATF3 (RNAseq, COAD)","TMEM63A","-0.270322762506398750"
"var","TRIP11","-0.071701852910055403","0.487542187499026336006125","0.96707953385832801096","ATF3 (RNAseq, COAD)","TRIP11","-0.071701852910055403"
"var","TSPAN15","-0.106492324404512229","0.301754005838337890921252","0.96174058171875942413","ATF3 (RNAseq, COAD)","TSPAN15","-0.106492324404512229"
"var","TTC1","-0.142213773122490922","0.166913949126936939082455","0.95642229204559459088","ATF3 (RNAseq, COAD)","TTC1","-0.142213773122490922"
"var","TXLNA","-0.132974776141162293","0.196510136118534795013346","0.95642229204559459088","ATF3 (RNAseq, COAD)","TXLNA","-0.132974776141162293"
"var","UBE2G1","-0.063285272214863700","0.540168354436646014349321","0.96829108350527093307","ATF3 (RNAseq, COAD)","UBE2G1","-0.063285272214863700"
"var","UBQLN4","-0.307679084852654217","0.002292428333846944447233","0.79132681342254507229","ATF3 (RNAseq, COAD)","UBQLN4","-0.307679084852654217"
"var","UBR4","-0.254725982888218960","0.012260326718855480560011","0.95642229204559459088","ATF3 (RNAseq, COAD)","UBR4","-0.254725982888218960"
"var","UQCRFS1","-0.065911661291341156","0.523451256484508631316999","0.96829108350527093307","ATF3 (RNAseq, COAD)","UQCRFS1","-0.065911661291341156"
"var","UQCRQ","-0.165854484141677500","0.106320584985474558825658","0.95642229204559459088","ATF3 (RNAseq, COAD)","UQCRQ","-0.165854484141677500"
"var","VAMP8","-0.271626091663707270","0.007427392233446101534045","0.95642229204559459088","ATF3 (RNAseq, COAD)","VAMP8","-0.271626091663707270"
"var","WDFY1","-0.138457220882025694","0.178522903616999406573029","0.95642229204559459088","ATF3 (RNAseq, COAD)","WDFY1","-0.138457220882025694"
"var","ZMPSTE24","-0.171901196203638890","0.093991395433693086802762","0.95642229204559459088","ATF3 (RNAseq, COAD)","ZMPSTE24","-0.171901196203638890"
"var","ABLIM1","-0.189691592772925244","0.064156809157677935351316","0.27167632623433707328","JUN (RNAseq, COAD)","ABLIM1","-0.189691592772925244"
"var","ACBD3","-0.358863980682932515","0.000330110155203463357873","0.02785560418704501398","JUN (RNAseq, COAD)","ACBD3","-0.358863980682932515"
"var","ADAM10","-0.148872446251993917","0.147723664289130585114407","0.39979956227242113842","JUN (RNAseq, COAD)","ADAM10","-0.148872446251993917"
"var","ADAM9","-0.355553969156363781","0.000378016494858600393680","0.02785560418704501398","JUN (RNAseq, COAD)","ADAM9","-0.355553969156363781"
"var","AGR2","-0.274938317690220646","0.006708019575600619212319","0.10388939178161211985","JUN (RNAseq, COAD)","AGR2","-0.274938317690220646"
"var","AGR3","-0.163279221281963899","0.111939978798850772734319","0.34974500515948192536","JUN (RNAseq, COAD)","AGR3","-0.163279221281963899"
"var","ANP32E","-0.247827212005055364","0.014912405848994307253075","0.15042895492343666408","JUN (RNAseq, COAD)","ANP32E","-0.247827212005055364"
"var","ARFGAP3","-0.377316877996408229","0.000150900564607265544759","0.02456714637477751609","JUN (RNAseq, COAD)","ARFGAP3","-0.377316877996408229"
"var","ARHGAP27","-0.152063335701221491","0.139137931646593798751255","0.38888694316300975728","JUN (RNAseq, COAD)","ARHGAP27","-0.152063335701221491"
"var","ARHGEF10L","0.021994753061386950","0.831555964908398115298382","0.93147971898871606555","JUN (RNAseq, COAD)","ARHGEF10L","0.021994753061386950"
"var","ARHGEF16","-0.304784322431518040","0.002533354894812667786747","0.06594807901709147380","JUN (RNAseq, COAD)","ARHGEF16","-0.304784322431518040"
"var","ASPSCR1","-0.229859660997598386","0.024264803079514708772368","0.18439743209805123381","JUN (RNAseq, COAD)","ASPSCR1","-0.229859660997598386"
"var","ATP8B1","-0.103445175732879827","0.315876116649050686646660","0.59186433372742819348","JUN (RNAseq, COAD)","ATP8B1","-0.103445175732879827"
"var","AUP1","-0.290992504286846088","0.004023617768247243764446","0.08456771377744494445","JUN (RNAseq, COAD)","AUP1","-0.290992504286846088"
"var","BROX","0.070477425124157098","0.495024977338514471369990","0.74109888011461910740","JUN (RNAseq, COAD)","BROX","0.070477425124157098"
"var","CAPN5","-0.015509820691138281","0.880778083542191336796634","0.95368693625222433763","JUN (RNAseq, COAD)","CAPN5","-0.015509820691138281"
"var","CASP10","-0.368469228970874974","0.000220921090780697257795","0.02456714637477751609","JUN (RNAseq, COAD)","CASP10","-0.368469228970874974"
"var","CERS2","-0.259685366448343669","0.010617248744972185639512","0.13154636799466803976","JUN (RNAseq, COAD)","CERS2","-0.259685366448343669"
"var","COX4I1","0.155520712443639575","0.130267730080678628690194","0.37650421420178531440","JUN (RNAseq, COAD)","COX4I1","0.155520712443639575"
"var","COX5A","0.055147808022937561","0.593573871732776314757984","0.80564531371255498904","JUN (RNAseq, COAD)","COX5A","0.055147808022937561"
"var","COX6A1","0.095278902866135773","0.355792082444696289300623","0.62661630880182184189","JUN (RNAseq, COAD)","COX6A1","0.095278902866135773"
"var","COX6C","0.093529453703701554","0.364733540312756288059859","0.63410513189720396632","JUN (RNAseq, COAD)","COX6C","0.093529453703701554"
"var","COX7A2","0.075057679238141287","0.467345635598011344136182","0.71856410324117736543","JUN (RNAseq, COAD)","COX7A2","0.075057679238141287"
"var","COXFA4L3","0.006417045605429396","0.950522249272475194814547","0.98202679204144260883","JUN (RNAseq, COAD)","COXFA4L3","0.006417045605429396"
"var","DENND2D","-0.055020738389375934","0.594426345779823450676815","0.80586905335473679735","JUN (RNAseq, COAD)","DENND2D","-0.055020738389375934"
"var","DLD","0.140470347223737191","0.172230296244879316214238","0.43493037658536604084","JUN (RNAseq, COAD)","DLD","0.140470347223737191"
"var","DSC2","-0.169457691822507139","0.098830432538228915606560","0.33011055478541656560","JUN (RNAseq, COAD)","DSC2","-0.169457691822507139"
"var","DSG2","-0.051113583821752108","0.620902320095407023181622","0.82134679930524101543","JUN (RNAseq, COAD)","DSG2","-0.051113583821752108"
"var","ELAPOR1","-0.091327599311080421","0.376181648368199117449251","0.64416829500138794717","JUN (RNAseq, COAD)","ELAPOR1","-0.091327599311080421"
"var","EML2","-0.112952207207189709","0.273203635596445504329921","0.54816937332480608625","JUN (RNAseq, COAD)","EML2","-0.112952207207189709"
"var","ENPP4","-0.233856529923793965","0.021836611800736649424692","0.17417069324655271023","JUN (RNAseq, COAD)","ENPP4","-0.233856529923793965"
"var","EPS8L2","-0.137242549873376696","0.182400218533540436904872","0.44611027961176757950","JUN (RNAseq, COAD)","EPS8L2","-0.137242549873376696"
"var","ERN2","-0.271740134416172063","0.007401534892048537879472","0.10984952433193832799","JUN (RNAseq, COAD)","ERN2","-0.271740134416172063"
"var","FAM177A1","-0.043375244459239293","0.674763583537854372274012","0.85143295278555286565","JUN (RNAseq, COAD)","FAM177A1","-0.043375244459239293"
"var","FAM3C","-0.184599588964230149","0.071779521686354194609514","0.28556708259614621559","JUN (RNAseq, COAD)","FAM3C","-0.184599588964230149"
"var","FCGBP","-0.143581912568415265","0.162827725075062074155952","0.42229935692493575372","JUN (RNAseq, COAD)","FCGBP","-0.143581912568415265"
"var","FLAD1","-0.016793745160444028","0.870990548211739046280400","0.95084268189789222792","JUN (RNAseq, COAD)","FLAD1","-0.016793745160444028"
"var","FLII","-0.358977256530248701","0.000328574273134644176484","0.02785560418704501398","JUN (RNAseq, COAD)","FLII","-0.358977256530248701"
"var","GALNT7","-0.333363800675010424","0.000903489547440059696630","0.03811791245837631292","JUN (RNAseq, COAD)","GALNT7","-0.333363800675010424"
"var","GATB","0.118394002585361147","0.250609648832448517197236","0.52168592998128582305","JUN (RNAseq, COAD)","GATB","0.118394002585361147"
"var","GGA1","-0.191979304593530936","0.060953139508084550057809","0.26610585615750736999","JUN (RNAseq, COAD)","GGA1","-0.191979304593530936"
"var","GID8","-0.114071701250028426","0.268447125463221469843234","0.54170757318123630153","JUN (RNAseq, COAD)","GID8","-0.114071701250028426"
"var","GNPNAT1","-0.229501963383601071","0.024492926081596148174535","0.18555476817853180926","JUN (RNAseq, COAD)","GNPNAT1","-0.229501963383601071"
"var","GOLM2","-0.367425858580798625","0.000230913104462559387597","0.02456714637477751609","JUN (RNAseq, COAD)","GOLM2","-0.367425858580798625"
"var","GPA33","0.050615954187838909","0.624310335195394361385013","0.82292766453267396365","JUN (RNAseq, COAD)","GPA33","0.050615954187838909"
"var","GPAA1","-0.121416057055677956","0.238632599013841983914830","0.50865328378647334251","JUN (RNAseq, COAD)","GPAA1","-0.121416057055677956"
"var","GUF1","0.149496351578652487","0.146014333921220318401879","0.39895118557442632579","JUN (RNAseq, COAD)","GUF1","0.149496351578652487"
"var","GYS1","-0.248348252177875040","0.014696040527925609969762","0.14969351571124153710","JUN (RNAseq, COAD)","GYS1","-0.248348252177875040"
"var","HADH","0.240111687543442504","0.018454545973688184917760","0.16313218622940225955","JUN (RNAseq, COAD)","HADH","0.240111687543442504"
"var","HAX1","-0.094885392871592214","0.357791364316484727936540","0.62828040473295654333","JUN (RNAseq, COAD)","HAX1","-0.094885392871592214"
"var","HID1","-0.356290803722003446","0.000366830076085365665208","0.02785560418704501398","JUN (RNAseq, COAD)","HID1","-0.356290803722003446"
"var","HP1BP3","0.083076092646097263","0.420989460946976534749808","0.68395719664661447368","JUN (RNAseq, COAD)","HP1BP3","0.083076092646097263"
