"BRCA_ATF3_RNAseq","CCRCC_ATF3_RNAseq","COAD_ATF3_RNAseq","GBM_ATF3_RNAseq","HNSCC_ATF3_RNAseq","LUAD_ATF3_RNAseq","LUSC_ATF3_RNAseq","OV_ATF3_RNAseq","PDAC_ATF3_RNAseq","UCEC_ATF3_RNAseq","BRCA_KRAS_RNAseq","CCRCC_KRAS_RNAseq","COAD_KRAS_RNAseq","GBM_KRAS_RNAseq","HNSCC_KRAS_RNAseq","LUAD_KRAS_RNAseq","LUSC_KRAS_RNAseq","OV_KRAS_RNAseq","PDAC_KRAS_RNAseq","UCEC_KRAS_RNAseq","cancer_type"
NA,"8.892300000000001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.291800000000000",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"8.451400000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.911700000000000",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"8.527500000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.956799999999999",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"11.771500000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.261799999999999",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"7.562600000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.141800000000000",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"9.301900000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.651700000000000",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"8.572300000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.191800000000001",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"13.021599999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.511699999999999",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"10.541700000000001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.591699999999999",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"9.641800000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.611700000000001",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"10.351800000000001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.611700000000001",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"9.691900000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.651700000000000",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"11.181699999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.311700000000000",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"13.361599999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.731700000000000",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"13.491600000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.371700000000001",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"10.481700000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.521699999999999",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"10.991700000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.231800000000000",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"9.911799999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.601699999999999",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"7.992800000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.331700000000000",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"7.913200000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.601699999999999",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"8.712199999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.841699999999999",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"10.581700000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.671700000000000",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"8.522700000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.901600000000000",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"8.510700000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.311600000000000",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"7.768000000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.986599999999999",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"8.972099999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.671700000000000",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"10.041800000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.851699999999999",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"12.291499999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.751700000000000",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"9.482200000000001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.421799999999999",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"9.172200000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.741700000000000",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"8.051900000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.881700000000000",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"7.982300000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.591699999999999",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"7.673800000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.251799999999999",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"11.001700000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.301700000000000",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"12.361499999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.531700000000001",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"11.021699999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.851699999999999",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"8.652500000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.231800000000000",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"7.174300000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.001799999999999",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"13.351400000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.541700000000001",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"11.731500000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.811700000000000",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"10.391700000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.291800000000000",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"11.871600000000001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.271800000000001",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"9.012100000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.281700000000001",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"6.854700000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.681699999999999",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"9.172100000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.101800000000001",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"11.951599999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.571700000000000",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"10.851699999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.601699999999999",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"9.871800000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.461700000000000",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"10.521699999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.571700000000000",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"8.172300000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.461700000000000",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"8.742200000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.301700000000000",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"11.351599999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.291700000000001",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"7.483200000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.081799999999999",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"9.531800000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.871700000000001",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"10.501700000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.731700000000000",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"10.251700000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.281700000000001",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"9.381800000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.471700000000000",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,NA,"10.091699999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.601699999999999",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"8.401400000000001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.941700000000001",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"8.089700000000001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.651899999999999",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"10.351200000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.983800000000000",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"11.661799999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.681699999999999",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"8.210500000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.061800000000000",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"9.381399999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.681699999999999",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"11.081600000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.711700000000000",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"8.460699999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.061800000000000",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"10.301700000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.961800000000000",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"8.120900000000001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.911700000000000",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"11.081799999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.271699999999999",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"9.731500000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.631700000000000",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"10.789199999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.809200000000001",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"10.591699999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.181800000000001",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"9.511400000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.931800000000001",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"9.901500000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.301900000000000",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"9.441400000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.981800000000000",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"11.321899999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.621700000000001",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"10.421700000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.751799999999999",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"9.151000000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.861400000000000",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"13.012000000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.761900000000001",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"8.539899999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.981900000000000",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"11.141800000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.671700000000000",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"10.991800000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.521699999999999",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"11.211700000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.711700000000000",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"9.761500000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.861800000000001",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"9.541499999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.131800000000000",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"9.551200000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.331600000000000",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"8.896200000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.616700000000000",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"9.811400000000001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.861800000000001",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"8.940799999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.931800000000001",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"8.638299999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.209099999999999",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"10.501700000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.641700000000000",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"8.670500000000001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.001799999999999",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"10.641700000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.561700000000000",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"10.241600000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.701700000000001",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"10.501700000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.321899999999999",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"10.271599999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.081799999999999",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"9.100700000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.211900000000000",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"9.571500000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.861800000000001",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"8.891600000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.451700000000001",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"10.031599999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.681699999999999",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"10.241600000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.011799999999999",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"9.071300000000001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.591699999999999",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"7.659800000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.781800000000000",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"9.701499999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.751700000000000",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"11.031800000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.821800000000000",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"9.971600000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.091799999999999",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"9.321500000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.191800000000001",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"8.870699999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.181900000000001",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"9.078799999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.359200000000000",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"10.811700000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.771699999999999",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"9.156100000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.826800000000000",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"9.031100000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"12.001899999999999",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"10.164099999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.554300000000000",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"11.411799999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.821800000000000",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"9.771599999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.681699999999999",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"10.261699999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.721700000000000",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"9.921600000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.891800000000000",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"9.511300000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.961800000000000",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"9.671400000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.321800000000000",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"9.371400000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.181800000000001",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"9.871600000000001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.441700000000001",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"9.111400000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.281800000000000",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"10.921799999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.261699999999999",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"10.301600000000001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.151600000000000",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"10.281599999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.551700000000000",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"9.621499999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.871800000000000",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"11.371900000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.131800000000000",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"11.791900000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.981800000000000",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"12.611900000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.451800000000000",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"10.471700000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.991800000000000",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"10.591699999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.341699999999999",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"9.090999999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.511699999999999",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"9.761400000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.161799999999999",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"9.321300000000001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.251799999999999",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"10.361499999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.312200000000001",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"8.791100000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.581700000000000",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"10.351699999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.961800000000000",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"9.261400000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.571800000000000",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"8.420600000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.021800000000001",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"8.540900000000001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.951800000000000",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"9.331300000000001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.021800000000001",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"11.421799999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.471800000000000",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"10.661700000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.931800000000001",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"10.991800000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.471700000000000",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"10.381700000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.741700000000000",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"8.561000000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.031800000000000",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"11.431800000000001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.161600000000000",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"7.959400000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.221600000000000",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"8.360099999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.651700000000000",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"10.581700000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.831799999999999",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"9.451100000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.741800000000000",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"9.440899999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.121900000000000",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"9.611300000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.391900000000000",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"9.651500000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.461700000000000",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"9.101200000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.771800000000001",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"9.711399999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.851800000000001",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"9.709099999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.419300000000000",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"8.880800000000001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.831799999999999",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"8.811000000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.161799999999999",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"8.751099999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.801700000000000",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"9.331000000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.021500000000000",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,"11.641900000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.491899999999999",NA,NA,NA,NA,NA,NA,NA,"COAD"
NA,NA,NA,"9.551800000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.891700000000000",NA,NA,NA,NA,NA,NA,"GBM"
NA,NA,NA,"11.601599999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.551700000000000",NA,NA,NA,NA,NA,NA,"GBM"
NA,NA,NA,"9.721900000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.521699999999999",NA,NA,NA,NA,NA,NA,"GBM"
NA,NA,NA,"8.552099999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.311700000000000",NA,NA,NA,NA,NA,NA,"GBM"
NA,NA,NA,"8.491500000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.301700000000000",NA,NA,NA,NA,NA,NA,"GBM"
NA,NA,NA,"12.021599999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.181800000000001",NA,NA,NA,NA,NA,NA,"GBM"
NA,NA,NA,"10.541700000000001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.341699999999999",NA,NA,NA,NA,NA,NA,"GBM"
NA,NA,NA,"10.521699999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.341699999999999",NA,NA,NA,NA,NA,NA,"GBM"
