"x","gene","r","pvalue","p_adjusted"
"var","SAAL1","-0.13601797973933563157","0.1863709646715151214","0.9564222920455946"
"var","SACK1B","-0.02045985535120242033","0.8431549706963427093","0.9773365354890436"
"var","SACK1H","0.06722594893795483251","0.5151849345068565400","0.9682910835052709"
"var","SACM1L","-0.10343887924444886139","0.3159057329414257098","0.9617405817187594"
"var","SAE1","-0.04852945123261954985","0.6386853407537174121","0.9682910835052709"
"var","SAFB","0.03092371354697771510","0.7648699997888738222","0.9772248059457596"
"var","SAFB2","-0.07873193922582281956","0.4457664884288431439","0.9617405817187594"
"var","SAMHD1","0.08186306493007906859","0.4278267301631003550","0.9617405817187594"
"var","SAMM50","-0.10014212666866591228","0.3316586492017801202","0.9617405817187594"
"var","SAP18","-0.08007389342363635532","0.4380266528111931290","0.9617405817187594"
"var","SAP30","-0.12362080530826964619","0.2301494073432247545","0.9564222920455946"
"var","SAP30BP","-0.22954103910405715405","0.0244679167580069759","0.9564222920455946"
"var","SAR1A","0.04919259154545029683","0.6341017860378582727","0.9682910835052709"
"var","SAR1B","-0.00127571090962953207","0.9901578403878201762","0.9967428577281483"
"var","SARS1","-0.01916791234962070267","0.8529441237563839540","0.9778160272536578"
"var","SARS2","-0.12255004660059128085","0.2342426264144888970","0.9617405817187594"
"var","SART1","-0.00965255979092691056","0.9256345242880164026","0.9921908550208027"
"var","SART3","-0.00604334269192255240","0.9534003088095578393","0.9921908550208027"
"var","SASH3","0.05907073526890774945","0.5675316242561996294","0.9682910835052709"
"var","SATB2","0.05924527107435770962","0.5663855941150310880","0.9682910835052709"
"var","SBDS","0.05564203442610750339","0.5902634957266098548","0.9682910835052709"
"var","SBF1","-0.00645088902644449375","0.9502616361858240435","0.9921908550208027"
"var","SBNO1","0.07003421598876675980","0.4977483467592015431","0.9682910835052709"
"var","SBSPON","0.08229302591522712207","0.4253959948290246817","0.9617405817187594"
"var","SCAF1","-0.07410925143678535887","0.4730068981727078015","0.9666111638317890"
"var","SCAF11","0.16076391574838674869","0.1176484328876818419","0.9564222920455946"
"var","SCAF4","0.03742865362423481584","0.7173166047090204778","0.9736493896008648"
"var","SCAF8","-0.01451773767136572968","0.8883532410045033023","0.9865559612010127"
"var","SCAMP1","-0.14142735644262377503","0.1692968002754297319","0.9564222920455946"
"var","SCAMP2","-0.16411387908284083559","0.1100940012885929797","0.9564222920455946"
"var","SCAMP3","-0.16578197408111133848","0.1064757371902989719","0.9564222920455946"
"var","SCAMP4","0.01298620629884146040","0.9000669002022320120","0.9896694979592392"
"var","SCARB1","-0.13958819281291731662","0.1749673261206223518","0.9564222920455946"
"var","SCARB2","-0.05405754683454896958","0.6009059484897274483","0.9682910835052709"
"var","SCARF2","0.08287008946135136778","0.4221461354610140937","0.9617405817187594"
"var","SCCPDH","-0.11838243402918667557","0.2506562768221854975","0.9617405817187594"
"var","SCFD1","-0.06323058140481205291","0.5405192367642490670","0.9682910835052709"
"var","SCFD2","-0.14185627285747592907","0.1679940858290828454","0.9564222920455946"
"var","SCG2","-0.02158118189982332485","0.8346778221784152407","0.9772519764931015"
"var","SCGN","0.03660810542848844107","0.7232603045468670722","0.9746291383618658"
"var","SCIN","0.04456265747053024529","0.6663827061300500176","0.9682910835052709"
"var","SCLY","0.00285676789801855326","0.9779621316315023627","0.9966437792251730"
"var","SCO1","-0.27680524538207224028","0.0063303152715051712","0.9564222920455946"
"var","SCO2","0.09031656603218619905","0.3815106124333332849","0.9617405817187594"
"var","SCP2","-0.17893487692311393911","0.0811001834889551881","0.9564222920455946"
"var","SCPEP1","0.10347050869269401596","0.3157569781461799785","0.9617405817187594"
"var","SCRIB","0.04855537528130357550","0.6385058996874467541","0.9682910835052709"
"var","SCRN1","0.10417081526744835507","0.3124750000898112723","0.9617405817187594"
"var","SCRN2","0.04216121149314494554","0.6833735722640325028","0.9682910835052709"
"var","SCRN3","0.00773407114421594943","0.9403845332440545768","0.9921908550208027"
"var","SCYL1","-0.01732824016365966044","0.8669216549458449439","0.9800680478874948"
"var","SCYL2","0.12960538173339916646","0.2081931502706956261","0.9564222920455946"
"var","SDC1","-0.10176726927861790006","0.3238317944884848698","0.9617405817187594"
"var","SDC2","0.24838932253522194582","0.0146791021412973708","0.9564222920455946"
"var","SDC4","0.01064102542841862016","0.9180443457068145907","0.9912661815196750"
"var","SDCBP","-0.10466397965490632782","0.3101771086250494358","0.9617405817187594"
"var","SDCBP2","0.06213691152138157286","0.5475593962641149837","0.9682910835052709"
"var","SDF2","-0.01011229787399890202","0.9221034410683830451","0.9917896698074273"
"var","SDF2L1","-0.08549201420346426439","0.4075616469514851126","0.9617405817187594"
"var","SDF4","-0.20245486396618370128","0.0479066028041024022","0.9564222920455946"
"var","SDHA","-0.14568925721594999656","0.1566796533620420651","0.9564222920455946"
"var","SDHB","-0.16514250966633448048","0.1078516774339029621","0.9564222920455946"
"var","SDR39U1","-0.06134347314136152918","0.5526946811412722926","0.9682910835052709"
"var","SDSL","0.03258546817203331752","0.7526306856594868755","0.9772248059457596"
"var","SEC11A","0.00262775773937281524","0.9797283866144472775","0.9966437792251730"
"var","SEC11C","0.11061017891720827111","0.2833369059697372627","0.9617405817187594"
"var","SEC13","-0.02738744000855372965","0.7911053275397611495","0.9772248059457596"
"var","SEC16A","-0.03364886788008769614","0.7448302029978504102","0.9772248059457596"
"var","SEC22B","-0.13786759511879947970","0.1803974263885695650","0.9564222920455946"
"var","SEC23A","0.12842165000087688020","0.2124129235296633722","0.9564222920455946"
"var","SEC23B","-0.04932169538359604949","0.6332110308468590354","0.9682910835052709"
"var","SEC23IP","0.04179303690471850713","0.6859927774795766542","0.9682910835052709"
"var","SEC24A","0.04242216747320837894","0.6815193894223751103","0.9682910835052709"
"var","SEC24B","0.02983320118288803127","0.7729336734688740940","0.9772248059457596"
"var","SEC24C","-0.01592160641387081396","0.8776369583668772734","0.9842243983151919"
"var","SEC24D","0.01799648799778045052","0.8618394443315123832","0.9788447993869627"
"var","SEC31A","0.09795557586097329572","0.3423774627185806052","0.9617405817187594"
"var","SEC61A1","0.00620740121819694096","0.9521367421512522133","0.9921908550208027"
"var","SEC61B","-0.04189738840217991506","0.6852500391091720378","0.9682910835052709"
"var","SEC62","-0.07492168441668226042","0.4681551255859861538","0.9661131995135381"
"var","SEC63","-0.08998306552922988311","0.3832783784372501001","0.9617405817187594"
"var","SEH1L","0.01351165088982668634","0.8960455824024253779","0.9883726503416208"
"var","SEL1L","0.13353867825066259578","0.1946019657154272053","0.9564222920455946"
"var","SELENBP1","-0.11231028282747407276","0.2759564734701103195","0.9617405817187594"
"var","SELENOF","-0.22453168845249571461","0.0278568311912875365","0.9564222920455946"
"var","SELENOH","0.04398773913026640670","0.6704354989088070482","0.9682910835052709"
"var","SELENOI","-0.18193493448585976169","0.0760502830450892897","0.9564222920455946"
"var","SELENOM","0.13488367732973724489","0.1901047445963581217","0.9564222920455946"
"var","SELENOS","-0.01185621097349370129","0.9087233740218971789","0.9897725239550431"
"var","SELENOW","0.04175486637475665785","0.6862645369128659301","0.9682910835052709"
"var","SEPHS1","-0.06505596860824228167","0.5288689636094356938","0.9682910835052709"
"var","SEPHS2","-0.02537238070699822379","0.8061618007321852408","0.9772248059457596"
"var","SEPSECS","0.01330041827794587947","0.8976618718780686734","0.9890114727682525"
"var","SEPTIN1","0.16241670647473480105","0.1138727124635235816","0.9564222920455946"
"var","SEPTIN10","0.02580756637715398913","0.8029039082711406650","0.9772248059457596"
"var","SEPTIN11","0.06760257474640639364","0.5128284729259591224","0.9682910835052709"
"var","SEPTIN2","0.08076847078023907667","0.4340506790100920886","0.9617405817187594"
"var","SEPTIN6","0.17256522475060293020","0.0927092126468696265","0.9564222920455946"
"var","SEPTIN7","0.09953564770916260851","0.3346100847187326588","0.9617405817187594"
"var","SEPTIN8","0.00340709939633062871","0.9737181169525569446","0.9966437792251730"
"var","SEPTIN9","-0.06089724422576845569","0.5555929363841092261","0.9682910835052709"
"var","SERBP1","-0.06207103179190551212","0.5479848970211735892","0.9682910835052709"
"var","SERF2","-0.05710164169564290598","0.5805360898105196288","0.9682910835052709"
"var","SERINC1","0.10396781271237902355","0.3134240849034698462","0.9617405817187594"
"var","SERPINA1","0.09851136533313369081","0.3396324558665864135","0.9617405817187594"
"var","SERPINA3","0.16804700308871298176","0.1017119446192129989","0.9564222920455946"
"var","SERPINA4","0.21337965304357339735","0.0368517202471340746","0.9564222920455946"
"var","SERPINA5","0.05104858408206073422","0.6213470184307207100","0.9682910835052709"
"var","SERPINA6","0.14765400474595719027","0.1511051812413157225","0.9564222920455946"
"var","SERPINA7","0.15773184837867101904","0.1248254803697953219","0.9564222920455946"
"var","SERPINB1","0.05857604966293922244","0.5707857322170410974","0.9682910835052709"
"var","SERPINB5","-0.14367287795154470853","0.1625586944787748567","0.9564222920455946"
"var","SERPINB6","-0.12344176893991742894","0.2308303073316259058","0.9564222920455946"
"var","SERPINB7","0.13485143834405738383","0.1902116521007653771","0.9564222920455946"
"var","SERPINB8","0.01225592186481938226","0.9056600652894883918","0.9897725239550431"
"var","SERPINB9","0.11701705936527377616","0.2562014260525464215","0.9617405817187594"
"var","SERPIND1","0.20974349544972720194","0.0402658210985114354","0.9564222920455946"
"var","SERPINE2","0.02271737156885189970","0.8261075511970719099","0.9772248059457596"
"var","SERPINF1","0.09085983868267592800","0.3786414830532305320","0.9617405817187594"
"var","SERPINF2","0.20703460367970569211","0.0429774761793914814","0.9564222920455946"
"var","SERPING1","0.17719697545293902619","0.0841458818941209635","0.9564222920455946"
"var","SERPINH1","0.10825054095638535212","0.2937966263023512048","0.9617405817187594"
"var","SET","0.06737232914089927305","0.5142684102033526772","0.9682910835052709"
"var","SETD3","0.13441789016724453587","0.1916535731537904741","0.9564222920455946"
"var","SETD7","0.18882455576594397995","0.0654061810378181313","0.9564222920455946"
"var","SF1","0.00231355367504583031","0.9821518622598339743","0.9966437792251730"
"var","SF3A1","-0.06723677861750872176","0.5151170985042883288","0.9682910835052709"
"var","SF3A2","-0.06477968821693824708","0.5306241740270435381","0.9682910835052709"
"var","SF3A3","-0.08185584263141303107","0.4278676284328242208","0.9617405817187594"
"var","SF3B1","-0.05820845371676362096","0.5732094753731356018","0.9682910835052709"
"var","SF3B2","-0.06282982550845017666","0.5430938009324854931","0.9682910835052709"
"var","SF3B3","0.06011605052338019756","0.5606842978283326229","0.9682910835052709"
"var","SF3B4","-0.02582585542621839217","0.8027670659062190461","0.9772248059457596"
"var","SF3B5","-0.11240986336872833828","0.2755282153362412223","0.9617405817187594"
"var","SF3B6","-0.11634902047753002685","0.2589448277775953100","0.9617405817187594"
"var","SFN","-0.27750747110932200146","0.0061931956859760714","0.9564222920455946"
"var","SFPQ","-0.00763444704843076975","0.9411510712313339022","0.9921908550208027"
"var","SFRP2","0.09060727395008587315","0.3799736977124369419","0.9617405817187594"
"var","SFXN1","-0.11410309858027872787","0.2683145362536230594","0.9617405817187594"
"var","SFXN2","0.07593188314580910647","0.4621603328462915439","0.9649371454563783"
"var","SFXN3","0.06026786102250519805","0.5596931481641137518","0.9682910835052709"
"var","SFXN4","0.02980910720744521861","0.7731121098772824052","0.9772248059457596"
"var","SGCB","0.12670647030673512501","0.2186345019100111586","0.9564222920455946"
"var","SGCD","0.16749120955221205587","0.1028651344620223479","0.9564222920455946"
"var","SGCE","0.08252650076806887502","0.4240794024059186818","0.9617405817187594"
"var","SGPL1","-0.09011928591938483946","0.3825557276950930508","0.9617405817187594"
"var","SGSM3","-0.19913131393422953130","0.0517690749320172186","0.9564222920455946"
"var","SGTA","-0.18888527219178369299","0.0653180527104091496","0.9564222920455946"
"var","SH2D4A","-0.16708881649109896816","0.1037064073293128968","0.9564222920455946"
"var","SH3BGRL","0.12842887201124883467","0.2123869955274320653","0.9564222920455946"
"var","SH3BGRL2","-0.04377420799145049363","0.6719431660887795754","0.9682910835052709"
"var","SH3BGRL3","0.06630692198119748915","0.5209582095683257252","0.9682910835052709"
"var","SH3BP1","0.09253743322200484733","0.3698645937037359221","0.9617405817187594"
"var","SH3D19","0.08930024031843618315","0.3869131552985243250","0.9617405817187594"
"var","SH3GL1","0.06787288681203022811","0.5111406051894584746","0.9682910835052709"
"var","SH3GLB1","-0.14496312218958215534","0.1587782464592107923","0.9564222920455946"
"var","SH3GLB2","0.01204676239479390669","0.9072628545645571307","0.9897725239550431"
"var","SH3KBP1","-0.11887268769233684529","0.2486854926438148428","0.9617405817187594"
"var","SH3PXD2B","0.15764000630914032364","0.1250480018512239722","0.9564222920455946"
"var","SHC1","-0.16995500625530482464","0.0978300302041668901","0.9564222920455946"
"var","SHFL","0.01686885685593617762","0.8704185479426114203","0.9801605681371136"
"var","SHMT1","-0.04685078849850534549","0.6503486302049050760","0.9682910835052709"
"var","SHMT2","-0.16581459223160796568","0.1064059212036378432","0.9564222920455946"
"var","SHOC2","0.14431389266602159815","0.1606722381058349747","0.9564222920455946"
"var","SHTN1","-0.15665358716700086839","0.1274571912733478973","0.9564222920455946"
"var","SIAE","0.09657932289975873497","0.3492345601434400093","0.9617405817187594"
"var","SIN3A","-0.00670146486496479409","0.9483322281185846414","0.9921908550208027"
"var","SIPA1","0.01932243817792349966","0.8517720648923556848","0.9778160272536578"
"var","SIRAL1","-0.09364663582549509480","0.3641303397281953069","0.9617405817187594"
"var","SIRT2","0.02649411444678219721","0.7977711295978080486","0.9772248059457596"
"var","SIRT3","-0.09928930122205768816","0.3358136741241997125","0.9617405817187594"
"var","SIRT5","-0.12960373081634568582","0.2081989935180000306","0.9564222920455946"
"var","SKIC2","0.06774431188117019387","0.5119430894921648267","0.9682910835052709"
"var","SKIC3","0.05251154342141687442","0.6113713205736784895","0.9682910835052709"
"var","SKIC8","-0.06768638063922594039","0.5123048713127320575","0.9682910835052709"
"var","SKP1","-0.06223989775945877601","0.5468945560927060967","0.9682910835052709"
"var","SLAIN2","-0.05234563413548450755","0.6124991167100360956","0.9682910835052709"
"var","SLC12A2","-0.00205207392254766431","0.9841687964882036566","0.9966437792251730"
"var","SLC12A7","0.16154841661943683540","0.1158444004609582162","0.9564222920455946"
"var","SLC12A9","-0.23441110438582826725","0.0215167165049471552","0.9564222920455946"
"var","SLC16A1","-0.09676952373705653698","0.3482818201502340116","0.9617405817187594"
"var","SLC16A3","-0.04569703935485515400","0.6584142042835952058","0.9682910835052709"
"var","SLC1A4","0.04455147252487892673","0.6664614617153856724","0.9682910835052709"
"var","SLC1A5","-0.10149209824804714120","0.3251486518712893847","0.9617405817187594"
"var","SLC25A1","-0.09027681935712196515","0.3817210364558163427","0.9617405817187594"
"var","SLC25A11","-0.06094029037369221719","0.5553130338964151758","0.9682910835052709"
"var","SLC25A12","-0.08535325528463147404","0.4083260082927153700","0.9617405817187594"
"var","SLC25A13","-0.07651445845634058385","0.4587224323093956890","0.9649064255316225"
"var","SLC25A15","0.02337703492112461895","0.8211409844680016556","0.9772248059457596"
"var","SLC25A20","-0.02449827748473409894","0.8127154798923470480","0.9772248059457596"
"var","SLC25A22","-0.01945973304298744683","0.8507309707999711756","0.9778160272536578"
"var","SLC25A24","-0.24181212035020444029","0.0176171232406256324","0.9564222920455946"
"var","SLC25A3","-0.08395445449159694151","0.4160781848766150759","0.9617405817187594"
"var","SLC25A4","-0.01979080188513091670","0.8482215629696754355","0.9778160272536578"
"var","SLC25A40","-0.05864322167866477253","0.5703433531647941201","0.9682910835052709"
"var","SLC25A46","0.16412523450832805505","0.1100690511555605239","0.9564222920455946"
"var","SLC25A5","0.03622333145577067565","0.7260531348328684853","0.9753785456689702"
"var","SLC25A6","-0.02087593336538656058","0.8400073094039699484","0.9773185117396833"
"var","SLC26A2","0.04169603232373973040","0.6866834908122700920","0.9682910835052709"
"var","SLC26A3","0.03779041522471959097","0.7147014736268257895","0.9724072871642161"
"var","SLC27A1","-0.08749366012517696689","0.3966291341366294798","0.9617405817187594"
"var","SLC27A2","-0.12523372643638142065","0.2240785588696270203","0.9564222920455946"
"var","SLC27A3","0.01858020932023459956","0.8574046743688561456","0.9778160272536578"
"var","SLC27A4","0.07600551802433803961","0.4617250182044727591","0.9649064255316225"
"var","SLC29A1","0.09995443446937915533","0.3325702805249951544","0.9617405817187594"
"var","SLC2A1","-0.12589891229025643171","0.2216079798515233346","0.9564222920455946"
"var","SLC30A7","-0.12263506123201493858","0.2339157960424772531","0.9617405817187594"
"var","SLC30A9","-0.16184381220772831034","0.1151706828206614242","0.9564222920455946"
"var","SLC33A1","-0.05772234846307110201","0.5764219645998035491","0.9682910835052709"
"var","SLC34A3","0.16578154077779722053","0.1064766648744107924","0.9564222920455946"
"var","SLC35A4","-0.04566421580992435086","0.6586442442827913357","0.9682910835052709"
"var","SLC35B2","-0.15376236525398812027","0.1347233865117207496","0.9564222920455946"
"var","SLC35F6","-0.02334606081497586638","0.8213740305426178168","0.9772248059457596"
"var","SLC39A11","0.02877766365627984838","0.7807617791741163771","0.9772248059457596"
"var","SLC39A14","0.06315356212541158032","0.5410135629482710762","0.9682910835052709"
"var","SLC39A7","-0.07601635450110726111","0.4616609741484410945","0.9649064255316225"
"var","SLC3A2","-0.02854197150612164044","0.7825127463378240833","0.9772248059457596"
"var","SLC44A1","-0.02522802705010274149","0.8072431973354103896","0.9772248059457596"
"var","SLC44A2","-0.05680494608415273539","0.5825073953637318613","0.9682910835052709"
"var","SLC4A1","0.32844317006897016942","0.0010867422607409240","0.6648145780082603"
"var","SLC4A1AP","-0.12191611971521498781","0.2366897340398945726","0.9617405817187594"
"var","SLC4A4","-0.04117589859605916280","0.6903914410248390698","0.9688676795636224"
"var","SLC4A7","-0.05790475974911852425","0.5752154968801905799","0.9682910835052709"
"var","SLC52A2","-0.03344475837975064564","0.7463254638542182740","0.9772248059457596"
"var","SLC67A1","0.01581571991273617028","0.8784444876547695680","0.9844532453818279"
"var","SLC75A1","-0.10084292070070170755","0.3282689161722073257","0.9617405817187594"
"var","SLFN5","0.18665217785371007730","0.0686233387649657078","0.9564222920455946"
"var","SLIRP","-0.10681374064410691094","0.3002888881658282716","0.9617405817187594"
"var","SLK","-0.00694437313420442556","0.9464621439551287319","0.9921908550208027"
"var","SLMAP","0.16389298105826852203","0.1105802334561838823","0.9564222920455946"
"var","SLPI","-0.01932360918769572902","0.8517631841576434049","0.9778160272536578"
"var","SLTM","0.03858754605500368945","0.7089507675156005995","0.9716072996434647"
"var","SMAD4","-0.03922849763958413671","0.7043385689184196163","0.9716072996434647"
"var","SMAP1","-0.07439265869673654386","0.4713113315929066127","0.9661131995135381"
"var","SMAP2","0.11884504594056878590","0.2487963260206398075","0.9617405817187594"
"var","SMARCA2","-0.02283517146677601847","0.8252201343855795068","0.9772248059457596"
"var","SMARCA4","-0.02810893133890936951","0.7857326421656855020","0.9772248059457596"
"var","SMARCA5","0.03374842542235699516","0.7441012093312189268","0.9772248059457596"
"var","SMARCB1","0.15706534282680895132","0.1264472519459081401","0.9564222920455946"
"var","SMARCC1","-0.02664902556769700726","0.7966141613622419460","0.9772248059457596"
"var","SMARCC2","0.00421512408547426460","0.9674881986798550271","0.9949227748304127"
"var","SMARCD2","0.01050845030258736219","0.9190619451834532994","0.9912661815196750"
"var","SMARCE1","0.04602454398593359280","0.6561206712185461143","0.9682910835052709"
"var","SMC1A","0.12750401809489153582","0.2157256706944783164","0.9564222920455946"
"var","SMC2","0.03975557656626334257","0.7005537726769748286","0.9716072996434647"
"var","SMC3","0.15664524800500878587","0.1274777088679979742","0.9564222920455946"
"var","SMC4","0.05693773349958482916","0.5816247488955257339","0.9682910835052709"
"var","SMC6","-0.01808418768184928693","0.8611728767903832349","0.9784784173615692"
"var","SMCHD1","-0.05640953006655712032","0.5851393877068756799","0.9682910835052709"
"var","SMDT1","-0.12355057203575564584","0.2304163464610241296","0.9564222920455946"
"var","SMG9","0.23055834848714035212","0.0238244359461189797","0.9564222920455946"
"var","SMIM12","-0.04283132413670613647","0.6786159995497249575","0.9682910835052709"
"var","SMIM22","-0.12796161807927761145","0.2140691390524261384","0.9564222920455946"
"var","SMNDC1","-0.08973422986421224212","0.3846005766369888779","0.9617405817187594"
"var","SMPD4","-0.09178559233405002293","0.3737826059530164891","0.9617405817187594"
"var","SMS","-0.11990029239147277640","0.2445892637194266306","0.9617405817187594"
"var","SMTN","0.16559411880032309794","0.1068785188484792092","0.9564222920455946"
"var","SMU1","0.04608305794137895067","0.6557112295881238895","0.9682910835052709"
"var","SMYD5","0.14936608684529867341","0.1463699877587102405","0.9564222920455946"
"var","SNAP23","-0.06501187623241218294","0.5291488875424716909","0.9682910835052709"
"var","SNAP29","-0.05413322533411548537","0.6003957075938584076","0.9682910835052709"
"var","SNAPIN","-0.11251500950982901150","0.2750765062383779269","0.9617405817187594"
"var","SNCA","0.30609133421964540567","0.0024218866684954377","0.7913268134225451"
"var","SNCG","0.23715275739500638053","0.0199935794952156888","0.9564222920455946"
"var","SND1","0.12383665739785143511","0.2293303621029797457","0.9564222920455946"
"var","SNF8","-0.01285414864541060270","0.9010779612266281990","0.9897132792530576"
"var","SNRNP200","-0.10690659176985588263","0.2998665132180268755","0.9617405817187594"
"var","SNRNP40","-0.18300406186260001484","0.0743128722914442180","0.9564222920455946"
"var","SNRNP70","-0.04977684892040180192","0.6300748663347759404","0.9682910835052709"
"var","SNRPA","-0.04369014966437078512","0.6725370287166436700","0.9682910835052709"
"var","SNRPA1","-0.04609807327718688091","0.6556061786889840759","0.9682910835052709"
"var","SNRPB2","-0.01018150390758529832","0.9215720234645549125","0.9917896698074273"
"var","SNRPC","-0.05485311005653409344","0.5955517580580934611","0.9682910835052709"
"var","SNRPD1","0.02183797287634476128","0.8327391210042948133","0.9772248059457596"
"var","SNRPD2","-0.12579471536925437847","0.2219937058139020425","0.9564222920455946"
"var","SNRPD3","-0.07239951003606451274","0.4833056505744403042","0.9670795338583280"
"var","SNRPE","0.03800393528234620455","0.7131595058773892992","0.9724072871642161"
"var","SNRPF","-0.05356029027287115968","0.6042633424630914352","0.9682910835052709"
"var","SNRPG","-0.16663812232482955178","0.1046550390245043344","0.9564222920455946"
"var","SNTB1","0.09380408313154123268","0.3633208390079414318","0.9617405817187594"
"var","SNTB2","0.17947479748338782124","0.0801721028976072059","0.9564222920455946"
"var","SNU13","-0.06850288962582332108","0.5072178870896557612","0.9682910835052709"
"var","SNW1","0.00978534332979683931","0.9246145104752561128","0.9921908550208027"
"var","SNX1","0.00554409871765019612","0.9572461450542688599","0.9937418372844724"
"var","SNX12","0.09132127276598739352","0.3762148531864476508","0.9617405817187594"
"var","SNX15","0.11191266100344106349","0.2776709456192485437","0.9617405817187594"
"var","SNX17","-0.04217230388755437154","0.6832947186009014073","0.9682910835052709"
"var","SNX18","0.09440882624384701327","0.3602219211127096754","0.9617405817187594"
"var","SNX2","0.09263142587139942818","0.3693765489686259285","0.9617405817187594"
"var","SNX27","-0.10980583686213862826","0.2868741163675606054","0.9617405817187594"
"var","SNX3","-0.01827278054763458240","0.8597397937470800944","0.9778160272536578"
"var","SNX30","-0.03083886101271576807","0.7654965458777900356","0.9772248059457596"
"var","SNX4","-0.15494473350290044467","0.1317146958252359279","0.9564222920455946"
"var","SNX5","0.07966410782787125555","0.4403820243701813686","0.9617405817187594"
"var","SNX6","0.04591175566619187798","0.6569101754250508129","0.9682910835052709"
"var","SNX7","-0.13381165929971322592","0.1936830539592246103","0.9564222920455946"
"var","SNX8","0.05443667253676602591","0.5983517393754773650","0.9682910835052709"
"var","SNX9","0.13490470309078558819","0.1900350446634521684","0.9564222920455946"
"var","SOAT1","0.12030807834053552918","0.2429767395726619150","0.9617405817187594"
"var","SOD3","0.12125427625528584219","0.2392635208984242312","0.9617405817187594"
"var","SON","-0.21336014102517769642","0.0368693718834069775","0.9564222920455946"
"var","SORBS1","0.18228447335992603584","0.0754787051298982242","0.9564222920455946"
"var","SORBS2","0.16235892271519600238","0.1140031133064226959","0.9564222920455946"
"var","SORBS3","0.13635765491606247068","0.1852633013897899972","0.9564222920455946"
"var","SORD","-0.18024402357685551102","0.0788645505064162339","0.9564222920455946"
"var","SORL1","-0.03906590212924635624","0.7055075792384974953","0.9716072996434647"
"var","SORT1","-0.04328589816154389952","0.6753958230811447638","0.9682910835052709"
"var","SOWAHC","-0.12417178692813871099","0.2280627694848592069","0.9564222920455946"
"var","SP1","0.07273932334466411131","0.4812492718968971461","0.9670795338583280"
"var","SP100","-0.06138698523259859818","0.5524124612297722781","0.9682910835052709"
"var","SPAG1","0.01697477874137855516","0.8696120313471682461","0.9801605681371136"
"var","SPAG7","-0.09165131190850565879","0.3744850216582266134","0.9617405817187594"
"var","SPAG9","0.01975657566177303412","0.8484809183288567480","0.9778160272536578"
"var","SPARC","0.10138900106859238814","0.3256429148743086310","0.9617405817187594"
"var","SPARCL1","0.10148017797690919717","0.3252057748331330655","0.9617405817187594"
"var","SPART","0.17083821774308977082","0.0960729956682767061","0.9564222920455946"
"var","SPAST","-0.08280720425345049207","0.4224995905081657677","0.9617405817187594"
"var","SPATS2L","0.08356121408740754819","0.4182728240315979340","0.9617405817187594"
"var","SPCS1","0.04798393749599601937","0.6424660922749850789","0.9682910835052709"
"var","SPCS2","0.05925733850868313002","0.5663063977953357586","0.9682910835052709"
"var","SPCS3","-0.00382649363955570943","0.9704843418603298355","0.9966144963262245"
"var","SPECC1","-0.09561295672529175615","0.3541003275955327823","0.9617405817187594"
"var","SPG21","0.00993565848703545883","0.9234599698773349186","0.9917896698074273"
"var","SPG7","-0.03344444804948171202","0.7463277379821300350","0.9772248059457596"
"var","SPINT1","-0.12512316180414612132","0.2244910794744037486","0.9564222920455946"
"var","SPON1","0.12181579147419620279","0.2370786486200589516","0.9617405817187594"
"var","SPR","-0.16152592665199175248","0.1158958186073623386","0.9564222920455946"
"var","SPRYD4","0.08663477428655969037","0.4012986710151960068","0.9617405817187594"
"var","SPRYD7","-0.00729725373808700825","0.9437459326882744470","0.9921908550208027"
"var","SPTA1","0.35641043668794558652","0.0003650428432246806","0.5491843622314597"
"var","SPTAN1","-0.09868786197644589808","0.3387636639330598998","0.9617405817187594"
"var","SPTB","0.37517455790882930922","0.0001656574421574848","0.4053637609593652"
"var","SPTBN1","-0.12650260725230408343","0.2193824633077218200","0.9564222920455946"
"var","SPTLC1","0.13068147912061636728","0.2044092698026847565","0.9564222920455946"
"var","SPTLC2","0.03806315241275166905","0.7127320641913009736","0.9724072871642161"
"var","SQOR","-0.09163748000733902555","0.3745574213915061623","0.9617405817187594"
"var","SQSTM1","-0.11647291929299122271","0.2584345119703039817","0.9617405817187594"
"var","SRA1","0.02235274527026405444","0.8288557553890617546","0.9772248059457596"
"var","SRBD1","-0.04313843806145279541","0.6764397850844237059","0.9682910835052709"
"var","SRC","0.03193107178427979226","0.7574433972886454036","0.9772248059457596"
"var","SREK1","-0.03139360404368622681","0.7614031068094577748","0.9772248059457596"
"var","SRI","-0.13201718702828743601","0.1997813180650715170","0.9564222920455946"
"var","SRM","0.00704971334286367060","0.9456512481933921910","0.9921908550208027"
"var","SRP14","-0.07792332810418015066","0.4504669884502384702","0.9628264412870472"
"var","SRP19","-0.03540518359700073336","0.7320034355519828839","0.9772248059457596"
"var","SRP54","-0.10803329454251772712","0.2947722758148117461","0.9617405817187594"
"var","SRP68","-0.12458256113944603249","0.2265157683960639656","0.9564222920455946"
"var","SRP72","-0.09497850177510476499","0.3573176845063847917","0.9617405817187594"
"var","SRP9","-0.06191435868837766310","0.5489974549788856351","0.9682910835052709"
"var","SRPK1","-0.07079659563082799090","0.4930686460038311569","0.9682910835052709"
"var","SRPRA","-0.03112525525173792662","0.7633824352493560061","0.9772248059457596"
"var","SRPRB","-0.04900422367311776939","0.6354023708335438947","0.9682910835052709"
