"logFC","AveExpr","t","pvalue","p_adjusted","B","gene","var_name","Gene"
"-0.230423853793258359701","22.97102351078292","-2.50276207295462427282","0.013963653477671830391293","0.226087668203785480125","-3.04901528957911339","FAS","APC (Mutation, COAD)","FAS"
"-0.094610360707960694526","25.83404358082073","-0.74606350101151741594","0.457400842115363359674518","0.796857582120108931534","-5.61143852203707638","FTH1","APC (Mutation, COAD)","FTH1"
"0.076939074303961518808","24.74215588991329","1.51385143267922983590","0.133256638037796332207918","0.522562489228345583570","-4.81591355841386548","GCLC","APC (Mutation, COAD)","GCLC"
"-0.185760069949047590399","25.11408230786684","-3.88109188513298342116","0.000187803911081314508537","0.048374333727997535781","0.61991428038975283","GNAQ","APC (Mutation, COAD)","GNAQ"
"-0.313735059738860400103","25.14279270873928","-2.96040596777097331227","0.003846902669437234946470","0.137421472001648364847","-1.97355031505318568","GNPNAT1","APC (Mutation, COAD)","GNPNAT1"
"-0.099655778914481629727","24.33765614379459","-2.00490700763399765094","0.047709341448180495048881","0.350584860431524536484","-4.03822438946204443","GOLGA4","APC (Mutation, COAD)","GOLGA4"
"-0.133660314246164091401","24.04619687112667","-1.32923619125975833732","0.186831902496515767087004","0.584252607551404623543","-5.05499463510341052","GPHN","APC (Mutation, COAD)","GPHN"
"-0.311176673243920731693","23.31308809361866","-3.49292536250080720706","0.000716334897904020344653","0.074829562369031099589","-0.53876560706006860","GSKIP","APC (Mutation, COAD)","GSKIP"
"0.128508017829492615647","28.45865633120110","1.76516276537625138587","0.080626774749808990949695","0.434722544799880428190","-4.44324981011030129","HADHA","APC (Mutation, COAD)","HADHA"
"0.097694264264116981167","28.07133784457324","1.46464772706102031030","0.146192474778225833809131","0.540382153749725979708","-4.88253326332471627","HADHB","APC (Mutation, COAD)","HADHB"
"0.134904656675089995588","26.37828760510034","1.08346729525074381151","0.281238567140163653323981","0.672227732979740144614","-5.32671665709515985","HIBADH","APC (Mutation, COAD)","HIBADH"
"0.106494482317469163490","26.18870388523603","2.14873493282448979613","0.034099366024113134110429","0.320311511174682705949","-3.77262644189152230","HNRNPH2","APC (Mutation, COAD)","HNRNPH2"
"-0.483985881947035068151","23.52540212851257","-3.19897435591672740784","0.001854157755573349920797","0.104301701790528444924","-1.35404132449321857","HSPA4L","APC (Mutation, COAD)","HSPA4L"
"0.051873034032279718986","25.48486669324453","1.02106451669966857843","0.309718027792480088411509","0.694660187786490634920","-5.38713210794000474","IDH3G","APC (Mutation, COAD)","IDH3G"
"-0.391110384630270146999","25.09530788235656","-3.92203879078830830451","0.000162216494773362681541","0.046699266201225705930","0.74728284567378456","IQGAP2","APC (Mutation, COAD)","IQGAP2"
"-0.231582419094991109887","24.41857069829153","-3.61673456624965128370","0.000472064620460787957596","0.060747822713767572755","-0.17901424312141767","KIF13B","APC (Mutation, COAD)","KIF13B"
"0.028560287424728159067","24.70425492489971","0.34153422620251805419","0.733426901822081145354559","0.925618495520929562836","-5.81553720425582554","KLC4","APC (Mutation, COAD)","KLC4"
"-0.537055048346445573770","24.43764892963213","-3.71488124109068929002","0.000336908652379045011824","0.059986325193394772481","0.11279329210615252","LAMA3","APC (Mutation, COAD)","LAMA3"
"-0.493083223003228710013","24.07659803828775","-3.53085802809435334026","0.000631055189010484829902","0.072878255110021800123","-0.42954987840605430","LAMC2","APC (Mutation, COAD)","LAMC2"
"-0.215782738828306008827","22.91231409924681","-3.17184643812021338505","0.002018495143713273844849","0.110728836305382591365","-1.42643304884181710","LGALS8","APC (Mutation, COAD)","LGALS8"
"-0.387118312725480251402","23.38702683580641","-3.64501237224986196495","0.000428604806085067637032","0.059986325193394772481","-0.09553277284196326","LPCAT1","APC (Mutation, COAD)","LPCAT1"
"-0.011531554210655770021","23.61105095185987","-0.24968398281893289248","0.803350231436388950712058","0.943371045423890164372","-5.84079633293576705","MAP2K4","APC (Mutation, COAD)","MAP2K4"
"0.008452719579032930142","24.79901393308617","0.09723073229485840185","0.922740168369538205084268","0.982569709312558603465","-5.86541154352128924","MCCC1","APC (Mutation, COAD)","MCCC1"
"-0.019568868434003405810","23.45311949132376","-0.24293108941859195560","0.808562503005258781385578","0.943792835553228681711","-5.84234416670118151","MMAA","APC (Mutation, COAD)","MMAA"
"0.189744832445313704739","23.23086609289420","2.18026524300712809534","0.031612739816839416362448","0.309722794563234593568","-3.71217614290059661","MOCS3","APC (Mutation, COAD)","MOCS3"
"-0.071877661078428189967","23.57923458846539","-1.00956591377123650055","0.315169857411712828199057","0.696076524637586735444","-5.39788257718042619","MOV10","APC (Mutation, COAD)","MOV10"
"-0.685880965848141954666","23.00795784911246","-2.99883477686855792754","0.003429169246860773283270","0.134035113136094674591","-1.87639989831702669","MUC1","APC (Mutation, COAD)","MUC1"
"-0.366951532387059131679","26.55561145076078","-1.65629462743981670236","0.100835447543955458726828","0.476072678690131867452","-4.61129617708475426","MUC2","APC (Mutation, COAD)","MUC2"
"-1.447020474931907330074","24.35302367524019","-3.95685934571381325853","0.000143110501637565013791","0.046699266201225705930","0.85633718226984268","MUC5AC","APC (Mutation, COAD)","MUC5AC"
"-0.943111083329988275636","24.38178257207405","-3.68921795449527145649","0.000368181315523176736198","0.059986325193394772481","0.03593499837590475","MUC5B","APC (Mutation, COAD)","MUC5B"
"-0.265965505884160791084","24.65527110041111","-1.35043738644270749916","0.179961499548686704175182","0.577148779711669779324","-5.02905175191612308","MX1","APC (Mutation, COAD)","MX1"
"0.304755906705032941773","22.35397989849718","2.70005464126606575803","0.008157713390258322649906","0.176654200583735543351","-2.60415061318825147","MYO15B","APC (Mutation, COAD)","MYO15B"
"-0.232548900475752162720","24.68040898326505","-3.60934219795830024680","0.000484095849169786549785","0.060747822713767572755","-0.20075804269399189","NAPG","APC (Mutation, COAD)","NAPG"
"-0.254742763473412736630","26.50362037037162","-3.92301912768305927059","0.000161646730135340171769","0.046699266201225705930","0.75034385862679986","NARS1","APC (Mutation, COAD)","NARS1"
"0.023479617072336367301","25.26076223913592","0.26680112909454245518","0.790178456770918469231901","0.939664980746481415252","-5.83668306427140671","NDUFA10","APC (Mutation, COAD)","NDUFA10"
"0.029054279721371756295","24.43633781712244","0.30623645566765361758","0.760069123165094451266555","0.930733844978331781306","-5.82617090331176257","NDUFA13","APC (Mutation, COAD)","NDUFA13"
"0.025569177758686834068","26.24388303366273","0.31689471182518658132","0.751992252082643641841742","0.928306903149550555199","-5.82308188957022477","NDUFA8","APC (Mutation, COAD)","NDUFA8"
"-0.015200305286676041305","25.71235096044854","-0.18854512676050991238","0.850836153608403922277148","0.957743716659571586725","-5.85326444929278367","NDUFB1","APC (Mutation, COAD)","NDUFB1"
"-0.045281359426269318647","24.41610123210887","-0.48415440786947561147","0.629347973288289064264234","0.882782740404954635594","-5.76081289244267936","NDUFB2","APC (Mutation, COAD)","NDUFB2"
"-0.030121814962779325242","25.97568479678715","-0.31224598241467921289","0.755511748378152492300330","0.928568671505573761671","-5.82444216688909844","NDUFB4","APC (Mutation, COAD)","NDUFB4"
"-0.059692606565434402910","25.44586316450889","-0.85003412887972473744","0.397361693254882686332508","0.753372894362647982369","-5.53470908894825264","NDUFB6","APC (Mutation, COAD)","NDUFB6"
"-0.047891568268212836301","25.32571830964126","-0.54259006007624432932","0.588634166532176372754748","0.865613554391280737299","-5.73295791374209340","NDUFB7","APC (Mutation, COAD)","NDUFB7"
"0.025389837816931049019","25.22217097952850","0.33821857925883092033","0.735916251800491694190498","0.927387646907468443658","-5.81658526460563596","NDUFB9","APC (Mutation, COAD)","NDUFB9"
"0.044520932216578046337","25.58078384536173","0.44652602686131237508","0.656194678617370241724416","0.895264339028164712886","-5.77707973837016819","NDUFC2","APC (Mutation, COAD)","NDUFC2"
"-0.036621357531796405738","26.47118417526186","-0.48094386886091727851","0.631619947874010989607996","0.883623016689602747142","-5.76225189388520143","NDUFS1","APC (Mutation, COAD)","NDUFS1"
"-0.071444361553172797130","24.77705739093706","-0.78091050860609612094","0.436722575845724270138248","0.783188085814941259422","-5.58682042050027494","NDUFS4","APC (Mutation, COAD)","NDUFS4"
"-0.005302574224227640798","25.76528739998618","-0.06173616978946284972","0.950897676096535526824027","0.988312911343119271379","-5.86803849083165652","NDUFS5","APC (Mutation, COAD)","NDUFS5"
"-0.074650779349465068435","25.78524602861321","-0.87885790236502570050","0.381611152135990283618128","0.743866555908120563601","-5.51169454313362106","NDUFS6","APC (Mutation, COAD)","NDUFS6"
"-0.047621251595227676034","25.81585974958069","-0.60938468438600490451","0.543668562224771001467616","0.840933610470300019202","-5.69726159767470186","NDUFV1","APC (Mutation, COAD)","NDUFV1"
"-0.049941622047679601337","25.55313167301828","-0.68300536933317401722","0.496202215254820333534269","0.814961927008738484801","-5.65316287730833000","NDUFV2","APC (Mutation, COAD)","NDUFV2"
"-0.166561199311750840479","23.42201204871459","-3.64838218515207834969","0.000423686286883636091440","0.059986325193394772481","-0.08555223680754054","NEMF","APC (Mutation, COAD)","NEMF"
"-0.269759555595108224679","24.26546718599997","-4.56896167235714045773","0.000014184610729631013244","0.023139828303604725868","2.87813552219309710","NHERF2","APC (Mutation, COAD)","NHERF2"
"-0.209623970459119846055","23.47026841907605","-3.52259457880792004048","0.000648773128041346788981","0.072878255110021800123","-0.45341818679758816","NHSL3","APC (Mutation, COAD)","NHSL3"
"-0.078185521030373905660","25.00946597420442","-1.05355188000159794015","0.294658342825729668845725","0.681650074345851009205","-5.35611575098316273","NT5C3A","APC (Mutation, COAD)","NT5C3A"
"-0.377045074784604139495","26.18124197301860","-3.66201011761831951574","0.000404335613201173510543","0.059986325193394772481","-0.04512003619939176","OXCT1","APC (Mutation, COAD)","OXCT1"
"-0.483434138255010026342","24.83599438107932","-4.25522146643245058328","0.000047556693712992008513","0.035408338475117345778","1.81783631317538052","PADI2","APC (Mutation, COAD)","PADI2"
"-0.016471218987756941488","23.23266796128003","-0.26431147819514139163","0.792090582959489308834122","0.939755469819088640193","-5.83729824846084355","POLD2","APC (Mutation, COAD)","POLD2"
"-0.114138348529071009807","23.66035913764761","-0.84770851846564587717","0.398649631587127739607013","0.753372894362647982369","-5.53653306485028107","PRR15","APC (Mutation, COAD)","PRR15"
"-0.085803190383096250571","25.25551338129762","-1.33750376491310096760","0.184129694207019328766606","0.582502083677538862183","-5.04492495304718869","PSMD9","APC (Mutation, COAD)","PSMD9"
"-0.041216558828239158174","24.79847268493081","-0.70410625281307770429","0.483023166636807887996952","0.808729174656359184326","-5.63960627277644555","PYM1","APC (Mutation, COAD)","PYM1"
"0.397924791124566468170","24.78107988006190","2.43939616901416922445","0.016495449502559988985695","0.238137846210998788132","-3.18567517800677757","QPRT","APC (Mutation, COAD)","QPRT"
"-0.415165964232972584114","24.85610833028806","-3.76459328104500956513","0.000283366291285800666298","0.059986325193394772481","0.26278268925591242","QSOX1","APC (Mutation, COAD)","QSOX1"
"-0.439032785876396047797","25.46945078179138","-4.11573554666589647155","0.000080086323016867721472","0.042893575066989465816","1.36240264118739329","RAB25","APC (Mutation, COAD)","RAB25"
"-0.742341067479433291965","22.74523780543675","-4.98098622685358449758","0.000002691718689482215778","0.013173271266325963305","4.33983978429067729","RAB27B","APC (Mutation, COAD)","RAB27B"
"-0.083972970809043090412","23.16233242653222","-1.62677812169603575043","0.106970139509357561879987","0.479852638436096989860","-4.65512359353933380","RFC5","APC (Mutation, COAD)","RFC5"
"-0.060424124898446507359","23.69060115620572","-0.76271158373824365917","0.447452936614927909708683","0.791192584738645954268","-5.59981567929310042","RIGI","APC (Mutation, COAD)","RIGI"
"0.003342498445242370053","24.93854341208218","0.06969684881312332436","0.944575848314605615030359","0.985831792429943787326","-5.86755135697860908","RNF40","APC (Mutation, COAD)","RNF40"
"-0.220118409253114322155","26.42311482889137","-3.65372284438487060498","0.000416000594074438054693","0.059986325193394772481","-0.06972054394563987","RNPEP","APC (Mutation, COAD)","RNPEP"
"-0.758619608965517500110","24.69978706044919","-2.83151810568702000381","0.005614446931129664190852","0.158827186595078467812","-2.29180285696615726","RPL22L1","APC (Mutation, COAD)","RPL22L1"
"-0.650800091064251517992","25.32764761480236","-3.72626268370757030013","0.000323862361353888228693","0.059986325193394772481","0.14700435145210289","S100A14","APC (Mutation, COAD)","S100A14"
"-0.558030352406049701131","25.99335099207596","-4.56960691845580768700","0.000014148634273630319216","0.023139828303604725868","2.88036515004093285","S100A16","APC (Mutation, COAD)","S100A16"
"-0.048361499245299199856","23.73272785748579","-0.88345327335681411718","0.379136468211155541752078","0.741316934034569552381","-5.50795558547338970","SETD3","APC (Mutation, COAD)","SETD3"
"-0.454462841236736636574","22.35220533541564","-3.66272024745355606612","0.000403350611132023424265","0.059986325193394772481","-0.04301011933145560","SLC4A4","APC (Mutation, COAD)","SLC4A4"
"-0.135328411859209296608","24.89998036766036","-2.15969091032720328371","0.033216725345237667343934","0.318126524147931799558","-3.75171157925132315","SMAD4","APC (Mutation, COAD)","SMAD4"
"-0.183720179075564260529","25.39664173951790","-3.62110352047644390439","0.000465087767053738439064","0.060747822713767572755","-0.16614787182257995","SNAP23","APC (Mutation, COAD)","SNAP23"
"-0.200541717078881021052","22.61064736454493","-2.48608485985588512079","0.014593809323125371199548","0.229417539141719556417","-3.08527939627861914","SPAG7","APC (Mutation, COAD)","SPAG7"
"0.178970117268697492818","27.99240663329664","1.46775755074496139230","0.145347007864640664909217","0.538069785544290080104","-4.87838480979694999","SSBP1","APC (Mutation, COAD)","SSBP1"
"-0.033866980422949666263","26.01829883631662","-0.69747951957474496609","0.487141144790031677125342","0.811076754204321459518","-5.64390768340182358","STAT3","APC (Mutation, COAD)","STAT3"
"-0.130415149608136715642","24.44109761522856","-1.65751412607407089261","0.100588239829254869062147","0.475631734999394539809","-4.60946944066634057","STING1","APC (Mutation, COAD)","STING1"
"0.026299809071648638792","24.70998646553540","0.52376576773962868483","0.601614604627489946153673","0.870073564626788531484","-5.74227519013170262","STK24","APC (Mutation, COAD)","STK24"
"0.081419836298010750397","27.69410386281746","0.90427595934635607300","0.368049175203259970601266","0.733102427124442179718","-5.49077336661940318","SUCLG1","APC (Mutation, COAD)","SUCLG1"
"0.066609676340419810003","25.69756509285356","0.66677598986982378193","0.506469675451724166137524","0.820206019742137026896","-5.66331191739423900","TBRG4","APC (Mutation, COAD)","TBRG4"
"-0.171951005971308745757","23.14956586582556","-2.59668679445078387502","0.010849101115871491105014","0.201884033692300679519","-2.84085388244322923","TIMM21","APC (Mutation, COAD)","TIMM21"
"-0.186649280461530509001","25.79710167767010","-4.19491027808982863689","0.000059654520306359400410","0.036493652797415364331","1.61966556377538851","TOR1AIP1","APC (Mutation, COAD)","TOR1AIP1"
"-0.176429112586145464547","22.88577932763045","-1.69906423472517054130","0.092454452449591856266764","0.458917898531423895658","-4.54647463541119290","TRIM22","APC (Mutation, COAD)","TRIM22"
"0.296939049823681244789","24.73239001294436","1.84446851071232309494","0.068111622164069116069918","0.416051112276520251854","-4.31455308640902047","TSPAN6","APC (Mutation, COAD)","TSPAN6"
"0.050003087028901660460","23.72809968828561","0.55947537100940614163","0.577103692041898153064494","0.859673293485606726527","-5.72432230031702005","TTC19","APC (Mutation, COAD)","TTC19"
"-0.110726217912326063697","23.71084373585659","-1.83714641006022616487","0.069194738270199854235365","0.416530195688017301769","-4.32665566366876853","UBE2G1","APC (Mutation, COAD)","UBE2G1"
"0.224426381539952757294","25.70377183353731","2.26472734783559737082","0.025714212723006876770704","0.279036268439901702365","-3.54634910279416316","UCHL3","APC (Mutation, COAD)","UCHL3"
"0.234467114773668328098","26.73592499379944","2.93654523938898792679","0.004129391936521880496214","0.139374097498883325885","-2.03335253777944658","VAPB","APC (Mutation, COAD)","VAPB"
"-0.216595777702650593710","25.52180301375467","-4.31880519135875484693","0.000037370103636673641001","0.035408338475117345778","2.02878221508737333","VPS4B","APC (Mutation, COAD)","VPS4B"
"0.087732422606467963533","24.19338281233304","1.86635419666646384940","0.064958368996233445402666","0.239294390812872431740","-4.48649407927379595","ABHD16A","TP53 (Mutation, COAD)","ABHD16A"
"0.388137738845514945751","26.70522253217305","3.05686141170389369393","0.002877261397776662184278","0.038684937584392814491","-1.84182860771567825","ACSL5","TP53 (Mutation, COAD)","ACSL5"
"-0.151153308877340464278","23.55376803533108","-2.52955505704165961589","0.013002267063806898644840","0.098199220694862601744","-3.15169300268104102","ADAM9","TP53 (Mutation, COAD)","ADAM9"
"0.291079814178928586443","27.39610151510081","3.85105481474590360946","0.000208980021746623620968","0.009097433223412944650","0.50068118608323608","AIFM1","TP53 (Mutation, COAD)","AIFM1"
"-0.179779414272548621057","24.34523774168488","-3.79560819411776328991","0.000254177246543301578116","0.009951547556663343716","0.32393512864019147","AKT1","TP53 (Mutation, COAD)","AKT1"
"-0.119922120715152402681","25.47414776983507","-2.01319216646852616748","0.046815278788698094780685","0.194970276585740592834","-4.22256398407708211","ARF6","TP53 (Mutation, COAD)","ARF6"
"-0.253317728804280051236","24.71837133394494","-2.90638473989232926087","0.004513824635156102674238","0.050027440477264997765","-2.23682972365715838","ATP2A3","TP53 (Mutation, COAD)","ATP2A3"
"-0.019804044913406926298","25.27689529335069","-0.49654500903718562510","0.620613166274135763522679","0.815596357611605982108","-6.01593735306534239","ATP6V1C1","TP53 (Mutation, COAD)","ATP6V1C1"
"-0.208802306239121548970","26.25462507280952","-4.22278989228403833778","0.000053735208479822523257","0.005299161617277152285","1.73233298427782056","ATP6V1E1","TP53 (Mutation, COAD)","ATP6V1E1"
"-0.102181884232741992946","23.93467380776337","-1.25918058751323314048","0.210932565788653464400326","0.468377485013461936081","-5.37697515327887388","ATP8B1","TP53 (Mutation, COAD)","ATP8B1"
"0.150262254183701315924","23.75262427406226","2.59546232214510208536","0.010885356016687336086490","0.089085171146601707659","-2.99955572247672642","AVL9","TP53 (Mutation, COAD)","AVL9"
"-0.427696482654759790876","22.88954028404651","-3.01183476015658069258","0.003297651425810092882390","0.042166812663248363913","-1.96174800628172541","CD177","TP53 (Mutation, COAD)","CD177"
"0.115929223740902642703","22.86905895684207","2.45432665672018535119","0.015864638901058578795977","0.108363524741584352218","-3.32116584142151083","CDC16","TP53 (Mutation, COAD)","CDC16"
"-0.243805199430660479720","22.99147635563386","-3.82190622045149908104","0.000231688617650904239709","0.009449034123196043897","0.40753193623550032","CEP170B","TP53 (Mutation, COAD)","CEP170B"
"0.241678449079660850884","25.80011630044470","1.98452125089737085872","0.049971779425123818985099","0.202141232213231630821","-4.27554414043083408","CLDN3","TP53 (Mutation, COAD)","CLDN3"
"-0.288401612446147481705","24.66676750835337","-4.40862399860042941668","0.000026490056847333022565","0.003601176061412439573","2.37694526730078337","CLUH","TP53 (Mutation, COAD)","CLUH"
"0.251751973685500729516","24.31966299880258","3.14343518522849540986","0.002205103864020247200067","0.033612907656306215132","-1.60718080505558003","COQ8A","TP53 (Mutation, COAD)","COQ8A"
"-0.410719854371819792505","23.25568122973098","-6.74885558899784943065","0.000000001027045377071596","0.000005026360075388389","11.73568372272391436","DDB2","TP53 (Mutation, COAD)","DDB2"
"0.094192157981918711585","22.70770632845852","1.10800849995405692461","0.270548813552754507938403","0.535192357933379381230","-5.54686550319817684","DGAT1","TP53 (Mutation, COAD)","DGAT1"
"-0.213310818935461554702","21.96337243748840","-3.93788337273991029264","0.000153241608938631837479","0.008004746888090412058","0.78118061042857434","DICER1","TP53 (Mutation, COAD)","DICER1"
"0.337303086184551403903","24.83240438549058","4.23468803785070946333","0.000051384270430639458185","0.005299161617277152285","1.77304704073966590","DNAJA3","TP53 (Mutation, COAD)","DNAJA3"
"0.336047785779090446567","25.76030622093975","4.37501617235839379561","0.000030145176296162100305","0.003953426438695786631","2.25900714586911455","DNAJC19","TP53 (Mutation, COAD)","DNAJC19"
"0.120985277484514597290","24.55669354849322","4.18240949381095639126","0.000062509975725941158923","0.005299161617277152285","1.59473657119171630","EDC4","TP53 (Mutation, COAD)","EDC4"
"-0.015668323635068759359","26.18176534402124","-0.28976800285938453250","0.772601103580349168886698","0.907503030197084226138","-6.09414104249274935","EHD1","TP53 (Mutation, COAD)","EHD1"
"-0.075469290534684319027","23.04483307480761","-1.14551547168266765198","0.254763425228038131731267","0.516763042614121648199","-5.50668102435342899","ELOA","TP53 (Mutation, COAD)","ELOA"
"-0.312651865503116965783","22.97102351078292","-3.88187943269639523791","0.000187280914766112558745","0.008850539558968117601","0.59974415226858557","FAS","TP53 (Mutation, COAD)","FAS"
"-0.222657283943355821521","25.83404358082073","-1.95946064242902773245","0.052877450923290797435428","0.209959526578968297406","-4.32128026008907984","FTH1","TP53 (Mutation, COAD)","FTH1"
"0.128504924453984870070","24.74215588991329","2.85653504844046324251","0.005221951856757495527561","0.055316520318119441479","-2.36402296173892656","GCLC","TP53 (Mutation, COAD)","GCLC"
"-0.069545817770901408039","25.11408230786684","-1.50350889741389015519","0.135898428227125417366850","0.369698114365509644674","-5.05823708881337541","GNAQ","TP53 (Mutation, COAD)","GNAQ"
"-0.383672381731035017083","25.14279270873928","-4.12485201044352756128","0.000077431228266512596120","0.005633633699705272758","1.40017465901121163","GNPNAT1","TP53 (Mutation, COAD)","GNPNAT1"
"-0.065794260212104660468","24.33765614379459","-1.43996848231004226371","0.153038192275147894028109","0.391106481981500719858","-5.14632918966666075","GOLGA4","TP53 (Mutation, COAD)","GOLGA4"
"-0.388769064102103101277","24.04619687112667","-4.64453599117245996553","0.000010520882693688660803","0.001907007403811566927","3.22107611852348441","GPHN","TP53 (Mutation, COAD)","GPHN"
"-0.307141109850107341117","23.31308809361866","-3.82706249346103577480","0.000227507425792937640133","0.009435774083310482716","0.42397218917940016","GSKIP","TP53 (Mutation, COAD)","GSKIP"
"0.242126842168179479131","28.45865633120110","3.85749754772552932991","0.000204255316003759429967","0.009087504695658169679","0.52133933982625091","HADHA","TP53 (Mutation, COAD)","HADHA"
"0.199558276599365314041","28.07133784457324","3.43983931111577678763","0.000854082114909127500593","0.019086200321302600191","-0.76433445697688907","HADHB","TP53 (Mutation, COAD)","HADHB"
"0.460410162335563200031","26.37828760510034","4.41682916179375251176","0.000025664890429449175240","0.003588684964620693189","2.40582883435599371","HIBADH","TP53 (Mutation, COAD)","HIBADH"
"0.095859849941067665213","26.18870388523603","2.12341321271487437627","0.036217658325789971185404","0.172926068142844974185","-4.01242438560090608","HNRNPH2","TP53 (Mutation, COAD)","HNRNPH2"
"-0.670064902157292863194","23.52540212851257","-5.23084001521795816103","0.000000946856433910776227","0.000463391538755933863","5.43224194272183425","HSPA4L","TP53 (Mutation, COAD)","HSPA4L"
"0.175227435274425857870","25.48486669324453","4.07278069875636372643","0.000093829242990692412747","0.006122670869285981934","1.22576409547784504","IDH3G","TP53 (Mutation, COAD)","IDH3G"
"-0.194822159616474976929","25.09530788235656","-2.03689672133667398768","0.044335690473851413484496","0.191170809849364575772","-4.17823474174253207","IQGAP2","TP53 (Mutation, COAD)","IQGAP2"
"0.017882662340621635622","24.41857069829153","0.28832274330432955400","0.773703832502942501214704","0.908252951851619250156","-6.09454324673103720","KIF13B","TP53 (Mutation, COAD)","KIF13B"
"0.132974537351657318140","24.70425492489971","1.77261563720750259243","0.079375222293121827643603","0.269952979779387203241","-4.64527212412255341","KLC4","TP53 (Mutation, COAD)","KLC4"
"-0.355420834585697065222","24.43764892963213","-2.61451702136379582342","0.010334160539844152240652","0.086860362675163865775","-2.95493868379052893","LAMA3","TP53 (Mutation, COAD)","LAMA3"
"-0.296724914844716636253","24.07659803828775","-2.25417039187256440513","0.026394404116743989258120","0.144651975081013517421","-3.74998164766209907","LAMC2","TP53 (Mutation, COAD)","LAMC2"
"-0.233058492076530399117","22.91231409924681","-3.84221574218143446799","0.000215631845916612483122","0.009097433223412944650","0.47238010755583737","LGALS8","TP53 (Mutation, COAD)","LGALS8"
"-0.234859173032251788982","23.38702683580641","-2.34204519165868685349","0.021185572132613038343063","0.128478550206949454493","-3.56571014772851491","LPCAT1","TP53 (Mutation, COAD)","LPCAT1"
"-0.151498164512990030062","23.61105095185987","-3.86441700667561116589","0.000199294513545928038412","0.008948140819208914506","0.54355393259692519","MAP2K4","TP53 (Mutation, COAD)","MAP2K4"
"0.133829293483263001008","24.79901393308617","1.71529286295682159569","0.089426901455591387146704","0.291964813691570568288","-4.73859598544298688","MCCC1","TP53 (Mutation, COAD)","MCCC1"
"-0.001000161970317492433","23.45311949132376","-0.01362963904667745772","0.989152948764901340794609","0.994452533304458041741","-6.13449018993414708","MMAA","TP53 (Mutation, COAD)","MMAA"
"0.281472145850603538975","23.23086609289420","3.70161591820593383062","0.000352750044117189538468","0.011891517919368262829","0.02862631061597565","MOCS3","TP53 (Mutation, COAD)","MOCS3"
"-0.263876516534359950583","23.57923458846539","-4.43367986562199423162","0.000024047379786754784794","0.003461408137540526730","2.46525587079835340","MOV10","TP53 (Mutation, COAD)","MOV10"
"-0.856732630855887578036","23.00795784911246","-4.28824288403977060824","0.000041973149760299884156","0.004822700927709889021","1.95726033730826643","MUC1","TP53 (Mutation, COAD)","MUC1"
"-0.733219943185805078656","26.55561145076078","-3.84283731347675772128","0.000215157562827341210850","0.009097433223412944650","0.47436872083980131","MUC2","TP53 (Mutation, COAD)","MUC2"
"-1.203708898113706737831","24.35302367524019","-3.56729190599531031935","0.000558253946557118693218","0.014914892959488125143","-0.38377902341238457","MUC5AC","TP53 (Mutation, COAD)","MUC5AC"
"-0.913946402237197474960","24.38178257207405","-3.96148875280764611873","0.000140741451694706404653","0.007653207384376590865","0.85821164918167891","MUC5B","TP53 (Mutation, COAD)","MUC5B"
"0.095070464833941770166","24.65527110041111","0.52591078484297104634","0.600128930166856644490281","0.802248288510405971330","-6.00151043861457190","MX1","TP53 (Mutation, COAD)","MX1"
"0.202021483441200189191","22.35397989849718","1.93198676115826240007","0.056226397747069341293003","0.217871726503687551668","-4.37080476547310770","MYO15B","TP53 (Mutation, COAD)","MYO15B"
"-0.131741662047012653147","24.68040898326505","-2.15981178813324303789","0.033207185638926751958255","0.163332629665233680649","-3.94079274674933400","NAPG","TP53 (Mutation, COAD)","NAPG"
"-0.219355043421654016811","26.50362037037162","-3.67957604083152389762","0.000380633760083663719425","0.012418810812329667687","-0.03982434974730253","NARS1","TP53 (Mutation, COAD)","NARS1"
"-0.049148316280071213669","25.26076223913592","-0.61419527128348860856","0.540498345992798223669240","0.763043443916751940037","-5.95318036193303968","NDUFA10","TP53 (Mutation, COAD)","NDUFA10"
"-0.065149280975447254605","24.43633781712244","-0.75582016653387251726","0.451555677941440580802634","0.701915156809336027166","-5.86016000188662378","NDUFA13","TP53 (Mutation, COAD)","NDUFA13"
"-0.027514796868196356172","26.24388303366273","-0.37454358910255342030","0.708802808149971541595846","0.875316917256109161549","-6.06703811992720254","NDUFA8","TP53 (Mutation, COAD)","NDUFA8"
"0.005140419863217005059","25.71235096044854","0.07000672987699482763","0.944329835966382979961509","0.979764726991621537344","-6.13221836435317247","NDUFB1","TP53 (Mutation, COAD)","NDUFB1"
"-0.081849514477845275451","24.41610123210887","-0.96431188417927649059","0.337244465772444490525572","0.605012615648952811753","-5.68872457551993982","NDUFB2","TP53 (Mutation, COAD)","NDUFB2"
"-0.082297136993787489700","25.97568479678715","-0.94047471186473241556","0.349268349700959213066653","0.615735509600271790909","-5.71039343424498291","NDUFB4","TP53 (Mutation, COAD)","NDUFB4"
"-0.127266003869614507948","25.44586316450889","-2.02362983143595309699","0.045709224856894256627804","0.194078865411613454839","-4.20310339276232092","NDUFB6","TP53 (Mutation, COAD)","NDUFB6"
"-0.084736928253676069289","25.32571830964126","-1.05856799297718850994","0.292378348761168860292514","0.558612928371040151632","-5.59784277918040196","NDUFB7","TP53 (Mutation, COAD)","NDUFB7"
