"sig_names","p.value","statistic","p.adj","log10pvalue","stars","Method_Source","p.value.label","p.adj.label","Significance","Adjusted_Significance"
"Base_excision_repair","0.0051536999686068131129590419448049942729994654655456542968750000000","0.130933059521049305","0.0064836870572795388817377570944699982646852731704711914062500000","2.28788086823976311","**","IOBR::batch_cor","0.005","0.006","**","**"
"Butanoate_Metabolism","0.0053095907643302669293161599739505618344992399215698242187500000000","0.130485651607840342","0.0066529811986788889646704525659970386186614632606506347656250000","2.27493895079088349","**","IOBR::batch_cor","0.005","0.007","**","**"
"Tem_Bindea_et_al","0.0053684540319642341452133216250786063028499484062194824218750000000","0.130319784551178014","0.0066998306318913642548595888115414709318429231643676757812500000","2.27015076123732618","**","IOBR::batch_cor","0.005","0.007","**","**"
"TMEscoreB_plus","0.0054076559448117227091312742004447500221431255340576171875000000000","0.130210225665825019","0.0067218671505229381571422386798531078966334462165832519531250000","2.26699094761801190","**","IOBR::batch_cor","0.005","0.007","**","**"
"Neutrophils_Danaher_et_al","0.0057255083632532224532929454596796858822926878929138183593750000000","0.129347385746643811","0.0070887246402182753357568145702316542156040668487548828125000000","2.24218594662056736","**","IOBR::batch_cor","0.006","0.007","**","**"
"NK_CD56dim_cells_Danaher_et_al","0.0057867019100085216598561288492419407702982425689697265625000000000","0.129186232269932727","0.0071361699443583349530828563445084000704810023307800292968750000","2.23756888884308092","**","IOBR::batch_cor","0.006","0.007","**","**"
"MHC_Class_I","0.0065188978131499120474701136629391839960590004920959472656250000000","0.127368191743336662","0.0080074650303258772948700183746950642671436071395874023437500000","2.18582582668077441","**","IOBR::batch_cor","0.007","0.008","**","**"
"Other_Types_of_O_Glycan_Biosynthesis","0.0071166806145368695368791378541573067195713520050048828125000000000","0.126015012115174407","0.0087074680460215818367242235353842261247336864471435546875000000","2.14772252419087373","**","IOBR::batch_cor","0.007","0.009","**","**"
"SR_exosome","0.0074617412410339723286001323288019193569198250770568847656250000000","0.125279566248729241","0.0090939971375101538025864655878649500664323568344116210937500000","2.12715981553903655","**","IOBR::batch_cor","0.007","0.009","**","**"
"Arachidonic_Acid_Metabolism","0.0079914521697925823551234003616627887822687625885009765625000000000","0.124207672689008189","0.0097016851244174535928710412235886906273663043975830078125000000","2.09737429552667498","**","IOBR::batch_cor","0.008","0.010","**","**"
"Cortisol_Biosynthesis","0.0089636104975973178443648947677502292208373546600341796875000000000","0.122395619682890713","0.0108397150203502438264857588023915013764053583145141601562500000","2.04751702344659359","**","IOBR::batch_cor","0.009","0.011","**","*"
"Glycosaminoglycan_Degradation","0.0091765476538554664742708411040439386852085590362548828125000000000","0.122022227714321377","0.0110543740077332260096643068436605972237884998321533203125000000","2.03732067575739073","**","IOBR::batch_cor","0.009","0.011","**","*"
"Interferons_Li_et_al","0.0092577887764189216446286678774413303472101688385009765625000000000","0.121881797960374544","0.0111093465317027052796650110622067586518824100494384765625000000","2.03349273220326054","**","IOBR::batch_cor","0.009","0.011","**","*"
"Aldosterone_Biosynthesis","0.0097218610420021066981233204273848969023674726486206054687500000000","0.121100022166565166","0.0115899756807805714292625154371307871770113706588745117187500000","2.01225059074172696","**","IOBR::batch_cor","0.010","0.012","**","*"
"Primary_Bile_Acid_Biosynthesis","0.0097326077832195819622418397898400144185870885848999023437500000000","0.121082314393234872","0.0115899756807805714292625154371307871770113706588745117187500000","2.01177077801326210","**","IOBR::batch_cor","0.010","0.012","**","*"
"Phenylalanine_Metabolism","0.0100833201848778454545740856929114670492708683013916015625000000000","0.120513754735873904","0.0119619615881440596177887059070599207188934087753295898437500000","1.99639644204245270","*","IOBR::batch_cor","0.010","0.012","*","*"
"Homocysteine_Biosynthesis","0.0112963071897751489436334537685979739762842655181884765625000000000","0.118673929826259988","0.0133501812242797224250523413502378389239311218261718750000000000","1.94706350600453670","*","IOBR::batch_cor","0.011","0.013","*","*"
"Estradiol_Biosynthesis","0.0113872016413398124273781419901752087753266096115112304687500000000","0.118543223528152816","0.0134068185362189486176109909365550265647470951080322265625000000","1.94358298891837467","*","IOBR::batch_cor","0.011","0.013","*","*"
"Arginine_Biosynthesis","0.0127098763880364486189566974871922866441309452056884765625000000000","0.116738686771146780","0.0149078249363435028085334010938822757452726364135742187500000000","1.89585867322685120","*","IOBR::batch_cor","0.013","0.015","*","*"
"Prostaglandin_Biosynthesis","0.0156707287436709148675806346773242694325745105743408203125000000000","0.113233948986325522","0.0183118628015929776897685599124088184908032417297363281250000000","1.80491080685011096","*","IOBR::batch_cor","0.016","0.018","*","*"
"Oxidative_Phosphorylation","0.0162338077227857403850297401959323906339704990386962890625000000000","0.112634305180096969","0.0188990597369744460498619531563235796056687831878662109375000000","1.78957960222918633","*","IOBR::batch_cor","0.016","0.019","*","*"
"Remethylation","0.0186793289056343750353939014985371613875031471252441406250000000000","0.110224391884489265","0.0216652439351595720029575176113212364725768566131591796875000000","1.72863873077269692","*","IOBR::batch_cor","0.019","0.022","*","*"
"B_cells_Danaher_et_al","0.0216948454104379379048239684379950631409883499145507812500000000000","0.107605934524552652","0.0250695991409505027081028316615629591979086399078369140625000000","1.66364344014795029","*","IOBR::batch_cor","0.022","0.025","*","*"
"ecm_myCAF","0.0229890014981039871033718924309141584672033786773681640625000000000","0.106578246701131002","0.0264050385221546793368396777168527478352189064025878906250000000","1.63847989142236483","*","IOBR::batch_cor","0.023","0.026","*","*"
"Metabolism_of_Xenobiotics_by_Cytochrome_P450","0.0230197771731604911016333403495082166045904159545898437500000000000","0.106554424013269353","0.0264050385221546793368396777168527478352189064025878906250000000","1.63789888456961474","*","IOBR::batch_cor","0.023","0.026","*","*"
"Testosterone_Biosynthesis","0.0235615487795825043204622772918810369446873664855957031250000000000","0.106139501583508072","0.0269274843195228610892577592039742739871144294738769531250000000","1.62779616531452476","*","IOBR::batch_cor","0.024","0.027","*","*"
"Transsulfuration","0.0262629015749996815032307750925610889680683612823486328125000000000","0.104186041178853606","0.0299052017934302930002310461077286163344979286193847656250000000","1.58065729392066689","*","IOBR::batch_cor","0.026","0.030","*","*"
"Ascorbate_and_Aldrate_Metabolism","0.0264585653216639279938782181034184759482741355895996093750000000000","0.104051385665111601","0.0300184450194878015005794935632366104982793331146240234375000000","1.57743370851499476","*","IOBR::batch_cor","0.026","0.030","*","*"
"Biotin_Metabolism","0.0302153251407685577434314438960427651181817054748535156250000000000","0.101618923622169621","0.0341564545069557579104468914010794833302497863769531250000000000","1.51977272803866303","*","IOBR::batch_cor","0.030","0.034","*","*"
"Phenylalanine__Tyrosine_and_Tryptophan_Biosynthesis","0.0317336890401594684529840151299140416085720062255859375000000000000","0.100708947903476065","0.0357433609405406263470617034272436285391449928283691406250000000","1.49847943824760521","*","IOBR::batch_cor","0.032","0.036","*","*"
"Glyoxylate_and_Dicarboxylate_Metabolism","0.0337463127104110222065358470899809617549180984497070312500000000000","0.099558452213216880","0.0378735595886627238182420285284024430438876152038574218750000000","1.47177367341089038","*","IOBR::batch_cor","0.034","0.038","*","*"
"pDCs_Rooney_et_al","0.0368900682930515463886500526768941199406981468200683593750000000000","0.097873283683624510","0.0412534097040576364090469496659352444112300872802734375000000000","1.43309054078111231","*","IOBR::batch_cor","0.037","0.041","*","*"
"Pentose_and_Glucuronate_Interconversions","0.0377145178364789307456916844785155262798070907592773437500000000000","0.097451609369068215","0.0420247484463622394956772154728241730481386184692382812500000000","1.42349144017646401","*","IOBR::batch_cor","0.038","0.042","*","*"
"Other_Glycan_Degradation","0.0397392782320614146307491409970680251717567443847656250000000000000","0.096448253809719151","0.0441233267202959453245902921025844989344477653503417968750000000","1.40078002506413890","*","IOBR::batch_cor","0.040","0.044","*","*"
"Cardiolipin_Metabolism","0.0402888344867515998948270805612992262467741966247558593750000000000","0.096183401574080923","0.0445748807087464546383692720610270043835043907165527343750000000","1.39481529610861554","*","IOBR::batch_cor","0.040","0.045","*","*"
"TGFβ_myCAF","0.0534695678409349769988345713045418960973620414733886718750000000000","0.090594751874603488","0.0589487815066138329256340000483760377392172813415527343750000000","1.27189332599982219","+","IOBR::batch_cor","0.053","0.059","ns","ns"
"Ketone_Biosynthesis_and_Metabolism","0.0556539969387299035541438740892772329971194267272949218750000000000","0.089782996970569420","0.0611410107214215917115218701383128063753247261047363281250000000","1.25450364020436478","+","IOBR::batch_cor","0.056","0.061","ns","ns"
"Pentose_Phosphate","0.0569617656872017097402505214631673879921436309814453125000000000000","0.089309600670602299","0.0623581434891471372838900322221888927742838859558105468750000000","1.24441655700597242","+","IOBR::batch_cor","0.057","0.062","ns","ns"
"Fatty_Acid_Biosynthesis","0.0629645158958319073327913883986184373497962951660156250000000000000","0.087245689622225675","0.0686885627954529898175906055257655680179595947265625000000000000","1.20090413137472174","+","IOBR::batch_cor","0.063","0.069","ns","ns"
"Linoleic_Acid_Metabolism","0.0715015437460679581516131975149619393050670623779296875000000000000","0.084573344577981713","0.0777299012152376372908335611100483220070600509643554687500000000","1.14568458151135033","+","IOBR::batch_cor","0.072","0.078","ns","ns"
"wound_myCAF","0.0757805685544827439814596914402500260621309280395507812500000000000","0.083330997775699842","0.0820956159340229668641697458042472135275602340698242187500000000","1.12044214069274584","+","IOBR::batch_cor","0.076","0.082","ns","ns"
"Retinoic_Acid_Metabolism","0.0854214627912532192821615240063692908734083175659179687500000000000","0.080728082490197028","0.0922197106950553846527185442027985118329524993896484375000000000","1.06843299581331541","+","IOBR::batch_cor","0.085","0.092","ns","ns"
"TMEscore_CIR","0.0974384104234483350293061221236712299287319183349609375000000000000","0.077796363154582493","0.1048302898348823369856219756002246867865324020385742187500000000","1.01126980958348978","+","IOBR::batch_cor","0.097","0.105","ns","ns"
"TLS_Nature","0.1027853903309982608327288744476391002535820007324218750000000000000","0.076584081348746308","0.1102028927260187557424231385994062293320894241333007812500000000","0.98806861053075146","+","IOBR::batch_cor","0.103","0.110","ns","ns"
"Urea_Cycle","0.1054808941935230504061138390170526690781116485595703125000000000000","0.075991826397576456","0.1127056129739013451418472300247231032699346542358398437500000000","0.97682619721699204","+","IOBR::batch_cor","0.105","0.113","ns","ns"
"Tyrosine_Metabolism","0.1066481083484910608039086810094886459410190582275390625000000000000","0.075739076596948160","0.1135638559888369064632129834535589907318353652954101562500000000","0.97204684336596248","+","IOBR::batch_cor","0.107","0.114","ns","ns"
"Pyrimidine_Biosynthesis","0.1481852644905066740399490754498401656746864318847656250000000000000","0.067896698710517400","0.1572578317042111761825395888081402517855167388916015625000000000","0.82919498035557981","+","IOBR::batch_cor","0.148","0.157","ns","ns"
"TIP_Killing_of_cancer_cells_1","0.1604817467963807475772597399554797448217868804931640625000000000000","0.065904637907883909","0.1697298474592230377311352640390396118164062500000000000000000000","0.79457435713085767","+","IOBR::batch_cor","0.160","0.170","ns","ns"
"Thiamine_Metabolism","0.1800747836418850611472919354127952829003334045410156250000000000000","0.062955592981097278","0.1898085557306355974915845763462129980325698852539062500000000000","0.74454709835158850","+","IOBR::batch_cor","0.180","0.190","ns","ns"
"CD4_c2_Tn","0.1841572828703502973102246187409036792814731597900390625000000000000","0.062371491249302510","0.1934581557425902320623833929857937619090080261230468750000000000","0.73481110142018469","+","IOBR::batch_cor","0.184","0.193","ns","ns"
"alpha_Linoleic_Acid_Metabolism","0.2557154312440576560128135952254524454474449157714843750000000000000","0.053392376230308070","0.2677289078796845633867462765920208767056465148925781250000000000","0.59224306351871481","+","IOBR::batch_cor","0.256","0.268","ns","ns"
"TMEscore_plus","0.2690292009559476227309460227843374013900756835937500000000000000000","0.051925178924947066","0.2807261227366409928052348732308018952608108520507812500000000000","0.57020057826616077","+","IOBR::batch_cor","0.269","0.281","ns","ns"
"D_Glutamine_and_D_Glutamate_Metabolism","0.2761344034635000999067244720208691433072090148925781250000000000000","0.051162470731216381","0.2871797796020401083438855494023300707340240478515625000000000000","0.55887948143188171","+","IOBR::batch_cor","0.276","0.287","ns","ns"
"Taurine_and_Hypotaurine_Metabolism","0.3468678818449949519120423246931750327348709106445312500000000000000","0.044199876172980740","0.3595441167296957174492888498207321390509605407714843750000000000","0.45983591169803190","+","IOBR::batch_cor","0.347","0.360","ns","ns"
"Cardiolipin_Biosynthesis","0.4079915021155137155872694165736902505159378051757812500000000000000","0.038882957987989290","0.4215011545034446083235479818540625274181365966796875000000000000","0.38934888255417593","+","IOBR::batch_cor","0.408","0.422","ns","ns"
"Norepinephrine_Biosynthesis","0.4413896574460135502349089620111044496297836303710937500000000000000","0.036178764430561325","0.4545002413305486155259416136686922982335090637207031250000000000","0.35517784735639629","+","IOBR::batch_cor","0.441","0.455","ns","ns"
"Nicotinamide_Adenine_Dinucleotide_Biosynthesis","0.4653836070747877640130241161386948078870773315429687500000000000000","0.034307727978027072","0.4776305441030717080508338767685927450656890869140625000000000000","0.33218891860482930","+","IOBR::batch_cor","0.465","0.478","ns","ns"
"Riboflavin_Metabolism","0.5891910554856442105986502610903698951005935668945312500000000000000","0.025381736279023549","0.6027134731525277677732788106368388980627059936523437500000000000","0.22974385480753567","","IOBR::batch_cor","0.589","0.603","ns","ns"
"Dopamine_Biosynthesis","0.6004244416939630291096818837104365229606628417968750000000000000000","0.024619665055556544","0.6121974699624720406276878748030867427587509155273437500000000000","0.22154163708705929","","IOBR::batch_cor","0.600","0.612","ns","ns"
"Th17_cells_Bindea_et_al","0.6107553105684264682651019029435701668262481689453125000000000000000","0.023924475709775964","0.6207024654636776883620541411801241338253021240234375000000000000","0.21413274811132238","","IOBR::batch_cor","0.611","0.621","ns","ns"
"FGFR3_related","0.6670798751696280781686709815403446555137634277343750000000000000000","0.020219729262159123","0.6757432501718310113858478871406987309455871582031250000000000000","0.17582216118314833","","IOBR::batch_cor","0.667","0.676","ns","ns"
"Lipoic_Acid_Metabolism","0.8052146512835717251377332104311790317296981811523437500000000000000","0.011592476616821619","0.8130322692571986253895488516718614846467971801757812500000000000","0.09408833150603720","","IOBR::batch_cor","0.805","0.813","ns","ns"
"SW480_cancer_cells_Bindea_et_al","0.8105324899656369819211931826430372893810272216796875000000000000000","-0.011269787481241226","0.8157617318363828973204476824321318417787551879882812500000000000","0.09122957189506201","","IOBR::batch_cor","0.811","0.816","ns","ns"
"Histones","0.8567060400012466159225255069031845778226852416992187500000000000000","0.008488393127855218","0.8594607218018937011549951421329751610755920410156250000000000000","0.06716817119887887","","IOBR::batch_cor","0.857","0.859","ns","ns"
"Epinephrine_Biosynthesis","0.9373471369978103595599350228440016508102416992187500000000000000000","-0.003695191893661636","0.9373471369978103595599350228440016508102416992187500000000000000","0.02809954276963091","","IOBR::batch_cor","0.937","0.937","ns","ns"
